global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
5,0.1,0.33641160949868076,0.9877959074495118,0.4112903225806452,0.6621037584740963,0.3701015965166909,0.35765326381208157,255,365,29543,503
5,0.15,0.32058047493403696,0.989099906379564,0.4270650263620387,0.6548401906568004,0.36623963828183875,0.3563069097187237,243,326,29582,515
5,0.2,0.3100263852242744,0.9903370335696134,0.4484732824427481,0.650181709396944,0.3666146645865834,0.35985177685901054,235,289,29619,523
5,0.25,0.2836411609498681,0.9910726227096429,0.4460580912863071,0.6373568918297555,0.3467741935483871,0.34292316557856367,215,267,29641,543
5,0.3,0.25725593667546176,0.9922763140296911,0.45774647887323944,0.6247661253525765,0.32939189189189194,0.3310238455705955,195,231,29677,563
5,0.35,0.24802110817941952,0.9927778520797111,0.46534653465346537,0.6203994801295654,0.32358003442340794,0.32790149755837694,188,216,29692,570
5,0.4,0.24670184696569922,0.9927778520797111,0.4640198511166253,0.6197398495227052,0.32213608957795004,0.32650398069373715,187,216,29692,571
5,0.45,0.22955145118733508,0.9938143640497525,0.48467966573816157,0.6116829076185438,0.31154879140555053,0.3224232102653528,174,185,29723,584
5,0.5,0.20316622691292877,0.9951517988498061,0.5150501672240803,0.5991590128813674,0.29139072847682124,0.31336749094930555,154,145,29763,604
5,0.55,0.17018469656992086,0.9957870803798314,0.5058823529411764,0.5829858884748762,0.25468904244817375,0.2837769336954135,129,126,29782,629
5,0.6,0.16094986807387862,0.9957870803798314,0.49193548387096775,0.578368474226855,0.242544731610338,0.2717118051441782,122,126,29782,636
5,0.65,0.14907651715039577,0.996823592349873,0.5432692307692307,0.5729500547501344,0.2339544513457557,0.27599521203543087,113,95,29813,645
5,0.7,0.12005277044854881,0.997224822789889,0.5229885057471264,0.5586387966192189,0.19527896995708155,0.24242407877621577,91,83,29825,667
5,0.75,0.09762532981530343,0.9980941554099237,0.5648854961832062,0.5478597426126136,0.16647919010123735,0.2278736103213007,74,57,29851,684
5,0.8,0.08311345646437995,0.9985956934599438,0.6,0.5408545749621618,0.14600231749710313,0.21718036120480969,63,42,29866,695
5,0.85,0.07519788918205805,0.9988631804199545,0.6263736263736264,0.5370305348010063,0.13427561837455831,0.21140455459044888,57,34,29874,701
5,0.9,0.051451187335092345,0.9994650260799786,0.7090909090909091,0.5254581067075355,0.09594095940959409,0.18683760153333762,39,16,29892,719
5,0.95,0.04221635883905013,0.9994650260799786,0.6666666666666666,0.5208406924595144,0.0794044665012407,0.1637047953705211,32,16,29892,726
5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,29908,758
10,0.1,0.32717678100263853,0.9869265748294771,0.38810641627543035,0.6570516779160578,0.35504652827487476,0.3414243286337002,248,391,29517,510
10,0.15,0.3153034300791557,0.9880968302795239,0.4016806722689076,0.6517001301793398,0.35328898743532894,0.3415166012529827,239,356,29552,519
