Round,Accuracy
1,6.21
2,27.42
3,54.68
4,60.71
5,59.43
6,63.25
7,64.28
8,64.48
9,64.51
10,67.05
11,65.59
12,64.19
13,66.21
14,64.34
15,55.1
16,61.36
17,62.29
18,59.8
19,57.27
20,61.14
21,66.65
22,60.87
23,60.14
24,50.74
25,65.73
26,64.15
27,62.58
28,60.17
29,65.4
30,58.28
