Round,Accuracy
1,10.0
2,18.07
3,21.44
4,25.88
5,25.54
6,30.0
7,29.1
8,32.97
9,38.03
10,37.51
11,38.52
12,41.84
13,42.57
14,44.54
15,44.57
16,45.27
17,46.12
18,48.97
19,49.48
20,50.87
21,50.84
22,52.29
23,51.93
24,51.96
25,52.96
26,52.75
27,54.18
28,52.32
29,55.16
30,54.93
