Round,Accuracy
1,11.34
2,31.54
3,77.42
4,86.06
5,87.06
6,88.5
7,91.95
8,91.81
9,91.87
10,94.07
11,93.26
12,92.39
13,95.0
14,93.74
15,93.18
16,93.77
17,95.13
18,92.05
19,92.5
20,96.17
21,96.17
22,95.06
23,95.15
24,95.27
25,95.18
26,95.53
27,95.45
28,93.23
29,93.36
30,92.64
