Round,Accuracy
1,5.44
2,27.86
3,55.59
4,61.53
5,59.97
6,63.94
7,64.92
8,64.85
9,64.43
10,67.27
11,65.54
12,63.69
13,65.76
14,63.51
15,52.73
16,59.95
17,60.86
18,57.96
19,54.91
20,59.01
21,65.47
22,58.66
23,57.83
24,46.81
25,64.3
26,62.44
27,60.48
28,58.01
29,63.88
30,55.61
