group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_0,MNIST,2,2,1,1.0,1.0,True
Cluster_1,MNIST,5,5,1,0.9967217445373535,1.0,True
Cluster_1,MNIST,6,6,1,0.9980353116989136,1.0,True
Cluster_2,MNIST,3,3,2,0.9999070167541504,1.0,True
Cluster_2,MNIST,4,4,1,0.9999686479568481,1.0,True
Cluster_2,MNIST,6,6,1,0.999875009059906,1.0,True
Cluster_2,MNIST,7,7,1,0.9999918937683105,1.0,True
Cluster_2,MNIST,9,9,1,0.9992237091064453,1.0,True
Cluster_3,MNIST,1,1,1,0.9999661445617676,1.0,True
Cluster_3,MNIST,6,6,1,0.9997216463088989,1.0,True
Cluster_4,MNIST,3,3,1,0.9884994626045227,1.0,True
Cluster_4,MNIST,4,4,1,0.9471378326416016,1.0,True
Cluster_4,MNIST,5,5,1,0.6302404403686523,0.75,True
Cluster_4,MNIST,6,6,1,0.039451561868190765,0.0,False
Cluster_4,MNIST,8,8,1,0.9782611131668091,1.0,True
Cluster_5,MNIST,1,1,1,0.18573680520057678,0.0,False
Cluster_5,MNIST,2,2,1,0.33689650893211365,0.375,False
Cluster_5,MNIST,9,9,1,0.99775230884552,1.0,True
Cluster_6,MNIST,4,4,1,0.9989272356033325,1.0,True
Cluster_6,MNIST,5,5,1,0.999880850315094,1.0,True
Cluster_6,MNIST,7,7,1,0.9999871850013733,1.0,True
Cluster_7,MNIST,0,0,1,0.9990465641021729,1.0,True
Cluster_7,MNIST,1,1,1,0.9998591542243958,1.0,True
Cluster_7,MNIST,2,2,1,0.9970481395721436,1.0,True
Cluster_7,MNIST,4,4,1,0.7062963843345642,0.75,True
Cluster_7,MNIST,6,6,1,0.7901825904846191,1.0,True
Cluster_7,MNIST,7,7,1,0.3543718755245209,0.625,False
Cluster_8,MNIST,5,5,1,0.9997361898422241,1.0,True
Cluster_8,MNIST,6,6,1,0.7782751321792603,0.75,True
Cluster_8,MNIST,9,9,1,0.9944485425949097,1.0,True
Cluster_9,EMNIST,1,1,3,0.7552619775136312,0.6666666666666666,True
Cluster_9,EMNIST,2,2,1,0.9938987493515015,1.0,True
Cluster_9,EMNIST,3,3,3,0.9995750983556112,1.0,True
Cluster_9,EMNIST,5,5,1,0.6477020978927612,1.0,True
Cluster_9,EMNIST,6,6,2,0.9883010387420654,1.0,True
Cluster_9,EMNIST,7,7,2,0.9819274544715881,1.0,True
Cluster_9,EMNIST,9,9,1,0.9990462064743042,1.0,True
Cluster_9,EMNIST,10,A,1,0.9999978542327881,1.0,True
Cluster_9,EMNIST,11,B,1,0.13223156332969666,0.0,False
Cluster_9,EMNIST,12,C,1,0.9954097270965576,1.0,True
Cluster_9,EMNIST,13,D,2,0.9567762017250061,1.0,True
Cluster_9,EMNIST,14,E,1,0.9986599683761597,1.0,True
Cluster_9,EMNIST,16,G,1,0.9999471306800842,1.0,True
Cluster_9,EMNIST,18,I,1,0.7746490240097046,1.0,True
Cluster_9,EMNIST,19,J,1,0.1564016193151474,0.0,False
Cluster_9,EMNIST,20,K,1,0.9999737739562988,1.0,True
Cluster_9,EMNIST,21,L,3,0.924360454082489,1.0,True
Cluster_9,EMNIST,22,M,1,0.48641374707221985,1.0,False
Cluster_9,EMNIST,23,N,1,0.8611248731613159,1.0,True
Cluster_9,EMNIST,24,O,2,0.9999969005584717,1.0,True
