group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_0,MNIST,2,2,1,1.0,1.0,True
Cluster_1,MNIST,5,5,1,0.996146023273468,1.0,True
Cluster_1,MNIST,6,6,1,0.9985294342041016,1.0,True
Cluster_2,MNIST,3,3,2,0.9928548634052277,1.0,True
Cluster_2,MNIST,4,4,1,0.30801910161972046,0.0,False
Cluster_2,MNIST,6,6,1,0.8307902812957764,1.0,True
Cluster_2,MNIST,7,7,1,0.7482497692108154,1.0,True
Cluster_2,MNIST,9,9,1,0.9985866546630859,1.0,True
Cluster_3,MNIST,1,1,1,0.9999781847000122,1.0,True
Cluster_3,MNIST,6,6,1,0.999050498008728,1.0,True
Cluster_4,MNIST,3,3,1,0.1311059296131134,0.0,False
Cluster_4,MNIST,4,4,1,0.7101384401321411,1.0,True
Cluster_4,MNIST,5,5,1,0.9864394068717957,1.0,True
Cluster_4,MNIST,6,6,1,0.9886406660079956,1.0,True
Cluster_4,MNIST,8,8,1,0.9997501969337463,1.0,True
Cluster_5,MNIST,1,1,1,0.08513668179512024,0.0,False
Cluster_5,MNIST,2,2,1,0.8033542633056641,0.875,True
Cluster_5,MNIST,9,9,1,0.9956902265548706,1.0,True
Cluster_6,MNIST,4,4,1,0.9998638033866882,1.0,True
Cluster_6,MNIST,5,5,1,0.9999901652336121,1.0,True
Cluster_6,MNIST,7,7,1,0.9999691247940063,1.0,True
Cluster_7,MNIST,0,0,1,0.9938932657241821,1.0,True
Cluster_7,MNIST,1,1,1,0.9973413348197937,1.0,True
Cluster_7,MNIST,2,2,1,0.9995033740997314,1.0,True
Cluster_7,MNIST,4,4,1,0.8127515316009521,1.0,True
Cluster_7,MNIST,6,6,1,0.9524925351142883,1.0,True
Cluster_7,MNIST,7,7,1,0.77335524559021,0.75,True
Cluster_8,MNIST,5,5,1,0.9990806579589844,1.0,True
Cluster_8,MNIST,6,6,1,0.9994069933891296,1.0,True
Cluster_8,MNIST,9,9,1,0.9999154806137085,1.0,True
Cluster_9,EMNIST,1,1,3,0.833083430926005,1.0,True
Cluster_9,EMNIST,2,2,1,0.9570263624191284,1.0,True
Cluster_9,EMNIST,3,3,3,0.9936653176943461,1.0,True
Cluster_9,EMNIST,5,5,1,0.9973204135894775,1.0,True
Cluster_9,EMNIST,6,6,2,0.9968763589859009,1.0,True
Cluster_9,EMNIST,7,7,2,0.9980317056179047,1.0,True
