Round,Accuracy
1,2.13
2,44.81
3,56.01
4,59.88
5,55.98
6,64.35
7,60.15
8,61.54
9,63.79
10,62.69
11,61.54
12,63.19
13,65.56
14,59.68
15,67.02
16,64.21
17,57.69
18,60.88
19,64.11
20,63.64
21,64.22
22,58.8
23,64.08
24,62.23
25,67.31
26,55.18
27,66.43
28,60.72
29,66.0
30,59.6
