Round,Accuracy
1,2.06
2,42.52
3,55.18
4,59.13
5,55.95
6,63.8
7,60.4
8,61.33
9,64.15
10,62.86
11,61.89
12,63.38
13,65.9
14,61.15
15,67.16
16,64.87
17,59.59
18,62.46
19,65.39
20,64.98
21,65.42
22,60.86
23,65.56
24,64.0
25,68.31
26,57.99
27,67.69
28,62.73
29,67.11
30,61.75
