Round,Accuracy
1,0.0
2,53.13
3,81.68
4,84.01
5,84.61
6,90.14
7,90.01
8,88.17
9,93.69
10,89.54
11,90.7
12,87.47
13,94.67
14,94.59
15,93.92
16,92.08
17,94.03
18,94.06
19,94.3
20,95.29
21,94.08
22,94.69
23,95.95
24,95.04
25,93.22
26,93.79
27,94.69
28,94.82
29,93.91
30,94.12
