Round,Accuracy
1,75.84
2,81.48
3,81.05
4,83.15
5,82.43
6,84.36
7,85.0
8,83.79
9,84.15
10,84.5
11,83.35
12,83.62
13,84.22
14,84.45
15,84.27
16,83.6
17,82.52
18,84.43
19,83.6
20,83.34
21,84.49
22,84.25
23,84.58
24,85.61
25,84.78
26,85.37
27,85.14
28,86.04
29,85.69
30,83.8
