Round,Accuracy
1,87.28
2,92.74
3,92.89
4,93.18
5,92.19
6,95.71
7,95.39
8,96.28
9,95.88
10,97.14
11,94.45
12,95.34
13,97.08
14,95.46
15,96.37
16,95.63
17,92.94
18,95.39
19,93.71
20,95.39
21,95.45
22,97.21
23,97.22
24,97.22
25,95.31
26,95.45
27,95.68
28,95.91
29,96.67
30,95.09
