Round,Accuracy
1,62.26
2,75.34
3,78.94
4,79.84
5,81.14
6,79.76
7,80.3
8,79.81
9,81.9
10,82.67
11,83.47
12,83.73
13,83.03
14,78.81
15,82.63
16,83.5
17,84.12
18,80.59
19,84.2
20,83.2
21,82.66
22,83.3
23,84.7
24,82.58
25,83.38
26,85.07
27,84.15
28,83.81
29,84.65
30,83.97
