Round,Accuracy
1,52.4
2,80.37
3,90.43
4,94.15
5,91.89
6,91.72
7,88.87
8,91.57
9,96.09
10,94.35
11,94.52
12,95.33
13,94.33
14,81.9
15,92.67
16,95.32
17,96.92
18,88.47
19,95.16
20,96.55
21,91.04
22,94.36
23,96.51
24,92.94
25,94.32
26,96.91
27,95.03
28,95.98
29,94.95
30,92.85
