Round,Accuracy
1,17.88
2,21.66
3,18.43
4,19.37
5,23.27
6,26.0
7,25.44
8,28.01
9,27.31
10,27.38
11,28.19
12,24.58
13,24.27
14,31.93
15,34.21
16,32.95
17,34.6
18,29.19
19,34.15
20,26.95
21,33.38
22,27.86
23,26.49
24,29.74
25,25.79
26,32.4
27,40.4
28,40.86
29,38.0
30,32.36
