Round,Accuracy
20,9.12
21,25.11
22,25.89
23,16.41
24,29.61
25,24.75
26,28.32
27,21.03
28,22.68
29,17.49
30,19.76
31,23.56
32,18.45
33,25.97
34,57.48
35,16.83
36,19.25
37,18.62
38,18.62
39,14.18
40,29.66
