Round,Accuracy
20,71.75
21,90.2
22,92.13
23,94.06
24,89.68
25,92.22
26,95.13
27,94.5
28,93.37
29,94.59
30,95.0
31,93.03
32,94.15
33,95.15
34,30.36
35,95.28
36,95.42
37,94.39
38,94.62
39,92.77
40,94.29
