Round,Dataset,Local_Class,Accuracy
20,MNIST,0,12.79
20,MNIST,1,98.74
20,MNIST,2,61.98
20,MNIST,3,78.35
20,MNIST,4,67.86
20,MNIST,5,85.45
20,MNIST,6,97.36
20,MNIST,7,64.06
20,MNIST,8,74.6
20,MNIST,9,74.51
20,EMNIST,0,0.0
20,EMNIST,1,0.0
20,EMNIST,2,0.0
20,EMNIST,3,1.44
20,EMNIST,4,84.42
20,EMNIST,5,0.02
20,EMNIST,6,0.0
20,EMNIST,7,0.05
20,EMNIST,8,0.64
20,EMNIST,9,0.0
20,EMNIST,10,0.21
20,EMNIST,11,7.29
20,EMNIST,12,1.58
20,EMNIST,13,2.54
20,EMNIST,14,24.29
20,EMNIST,15,0.08
20,EMNIST,16,0.49
20,EMNIST,17,3.38
20,EMNIST,18,0.05
20,EMNIST,19,2.98
20,EMNIST,20,4.02
20,EMNIST,21,1.63
20,EMNIST,22,5.56
20,EMNIST,23,0.57
20,EMNIST,24,0.0
20,EMNIST,25,0.47
20,EMNIST,26,0.53
20,EMNIST,27,3.8
20,EMNIST,28,90.06
20,EMNIST,29,0.98
20,EMNIST,30,5.55
20,EMNIST,31,1.1
20,EMNIST,32,0.0
20,EMNIST,33,0.0
20,EMNIST,34,0.0
20,EMNIST,35,0.47
20,EMNIST,36,0.0
20,EMNIST,37,0.0
20,EMNIST,38,0.0
20,EMNIST,39,0.2
20,EMNIST,40,1.02
20,EMNIST,41,0.27
20,EMNIST,42,0.0
20,EMNIST,43,0.0
20,EMNIST,44,95.63
20,EMNIST,45,9.0
20,EMNIST,46,0.47
20,EMNIST,47,0.0
20,EMNIST,48,0.0
20,EMNIST,49,0.0
20,EMNIST,50,64.62
20,EMNIST,51,0.0
20,EMNIST,52,0.0
20,EMNIST,53,0.05
20,EMNIST,54,0.0
20,EMNIST,55,38.58
20,EMNIST,56,0.0
20,EMNIST,57,0.0
20,EMNIST,58,0.0
20,EMNIST,59,0.0
20,EMNIST,60,0.58
20,EMNIST,61,0.0
20,CIFAR10,0,59.78
20,CIFAR10,1,72.09
20,CIFAR10,2,4.62
20,CIFAR10,3,1.98
20,CIFAR10,4,0.0
20,CIFAR10,5,46.26
20,CIFAR10,6,37.03
20,CIFAR10,7,0.99
20,CIFAR10,8,0.0
20,CIFAR10,9,19.67
21,MNIST,0,96.07
21,MNIST,1,96.22
21,MNIST,2,95.53
21,MNIST,3,97.82
21,MNIST,4,68.65
21,MNIST,5,96.05
21,MNIST,6,84.27
21,MNIST,7,84.6
21,MNIST,8,86.79
21,MNIST,9,95.1
21,EMNIST,0,0.32
21,EMNIST,1,0.0
21,EMNIST,2,8.88
21,EMNIST,3,10.47
21,EMNIST,4,69.13
21,EMNIST,5,41.39
21,EMNIST,6,0.0
21,EMNIST,7,66.82
21,EMNIST,8,5.25
21,EMNIST,9,26.65
21,EMNIST,10,15.32
21,EMNIST,11,18.47
21,EMNIST,12,47.06
21,EMNIST,13,35.4
21,EMNIST,14,47.8
21,EMNIST,15,43.36
21,EMNIST,16,31.7
21,EMNIST,17,3.16
21,EMNIST,18,0.05
21,EMNIST,19,53.33
21,EMNIST,20,75.57
21,EMNIST,21,22.66
21,EMNIST,22,48.81
21,EMNIST,23,18.96
21,EMNIST,24,0.05
21,EMNIST,25,25.75
21,EMNIST,26,28.46
21,EMNIST,27,27.72
21,EMNIST,28,93.57
21,EMNIST,29,69.3
21,EMNIST,30,14.34
21,EMNIST,31,10.91
21,EMNIST,32,2.86
21,EMNIST,33,36.39
21,EMNIST,34,10.61
21,EMNIST,35,14.45
21,EMNIST,36,7.96
21,EMNIST,37,1.68
21,EMNIST,38,0.51
21,EMNIST,39,20.39
21,EMNIST,40,33.98
21,EMNIST,41,1.37
21,EMNIST,42,1.31
21,EMNIST,43,4.83
21,EMNIST,44,91.26
21,EMNIST,45,20.07
21,EMNIST,46,11.79
21,EMNIST,47,0.0
21,EMNIST,48,15.4
21,EMNIST,49,32.21
21,EMNIST,50,94.58
21,EMNIST,51,0.3
21,EMNIST,52,0.22
21,EMNIST,53,16.35
21,EMNIST,54,0.0
21,EMNIST,55,58.98
21,EMNIST,56,12.07
21,EMNIST,57,11.74
21,EMNIST,58,4.0
21,EMNIST,59,3.27
21,EMNIST,60,20.46
21,EMNIST,61,1.95
21,CIFAR10,0,16.26
21,CIFAR10,1,40.88
21,CIFAR10,2,10.55
21,CIFAR10,3,9.23
21,CIFAR10,4,20.33
21,CIFAR10,5,5.71
21,CIFAR10,6,41.1
21,CIFAR10,7,29.01
21,CIFAR10,8,86.26
21,CIFAR10,9,1.21
22,MNIST,0,97.76
22,MNIST,1,97.38
22,MNIST,2,94.99
22,MNIST,3,88.57
22,MNIST,4,86.9
22,MNIST,5,97.9
22,MNIST,6,97.82
22,MNIST,7,85.13
22,MNIST,8,83.52
22,MNIST,9,91.39
22,EMNIST,0,4.07
22,EMNIST,1,0.0
22,EMNIST,2,2.75
22,EMNIST,3,4.33
22,EMNIST,4,81.88
22,EMNIST,5,13.16
22,EMNIST,6,0.0
22,EMNIST,7,42.84
22,EMNIST,8,25.93
22,EMNIST,9,9.57
22,EMNIST,10,10.25
22,EMNIST,11,58.31
22,EMNIST,12,66.1
22,EMNIST,13,18.48
22,EMNIST,14,61.76
22,EMNIST,15,37.4
22,EMNIST,16,20.39
22,EMNIST,17,48.31
22,EMNIST,18,0.75
22,EMNIST,19,45.61
22,EMNIST,20,65.8
22,EMNIST,21,40.71
22,EMNIST,22,81.04
22,EMNIST,23,47.68
22,EMNIST,24,4.6
22,EMNIST,25,10.63
22,EMNIST,26,18.35
22,EMNIST,27,57.47
22,EMNIST,28,95.27
22,EMNIST,29,84.65
22,EMNIST,30,17.97
22,EMNIST,31,27.49
22,EMNIST,32,22.51
22,EMNIST,33,38.42
22,EMNIST,34,3.72
22,EMNIST,35,20.38
22,EMNIST,36,8.29
22,EMNIST,37,6.7
22,EMNIST,38,0.51
22,EMNIST,39,6.47
22,EMNIST,40,49.33
22,EMNIST,41,14.01
22,EMNIST,42,3.54
22,EMNIST,43,39.48
22,EMNIST,44,93.32
22,EMNIST,45,24.57
22,EMNIST,46,11.32
22,EMNIST,47,0.0
22,EMNIST,48,4.5
22,EMNIST,49,51.68
22,EMNIST,50,87.74
22,EMNIST,51,24.78
22,EMNIST,52,2.17
22,EMNIST,53,30.66
22,EMNIST,54,0.25
22,EMNIST,55,35.13
22,EMNIST,56,7.29
22,EMNIST,57,8.45
22,EMNIST,58,11.29
22,EMNIST,59,10.28
22,EMNIST,60,9.22
22,EMNIST,61,7.07
22,CIFAR10,0,16.37
22,CIFAR10,1,73.96
22,CIFAR10,2,8.35
22,CIFAR10,3,27.14
22,CIFAR10,4,5.82
22,CIFAR10,5,46.7
22,CIFAR10,6,44.51
22,CIFAR10,7,42.31
22,CIFAR10,8,35.71
22,CIFAR10,9,19.45
23,MNIST,0,98.77
23,MNIST,1,98.45
23,MNIST,2,95.63
23,MNIST,3,97.93
23,MNIST,4,91.04
23,MNIST,5,94.7
23,MNIST,6,92.19
23,MNIST,7,92.73
23,MNIST,8,94.58
23,MNIST,9,84.1
23,EMNIST,0,0.3
23,EMNIST,1,0.0
23,EMNIST,2,5.0
23,EMNIST,3,8.02
23,EMNIST,4,87.77
23,EMNIST,5,7.44
23,EMNIST,6,0.0
23,EMNIST,7,15.52
23,EMNIST,8,3.94
23,EMNIST,9,1.68
23,EMNIST,10,4.87
23,EMNIST,11,56.78
23,EMNIST,12,19.29
23,EMNIST,13,13.12
23,EMNIST,14,37.6
23,EMNIST,15,1.07
23,EMNIST,16,7.86
23,EMNIST,17,11.81
23,EMNIST,18,0.05
23,EMNIST,19,24.56
23,EMNIST,20,62.07
23,EMNIST,21,9.09
23,EMNIST,22,29.85
23,EMNIST,23,20.83
23,EMNIST,24,0.0
23,EMNIST,25,19.53
23,EMNIST,26,13.3
23,EMNIST,27,45.24
23,EMNIST,28,94.26
23,EMNIST,29,14.1
23,EMNIST,30,1.37
23,EMNIST,31,6.63
23,EMNIST,32,0.68
23,EMNIST,33,35.37
23,EMNIST,34,3.44
23,EMNIST,35,8.53
23,EMNIST,36,0.54
23,EMNIST,37,2.58
23,EMNIST,38,0.0
23,EMNIST,39,13.14
23,EMNIST,40,32.93
23,EMNIST,41,31.04
23,EMNIST,42,1.31
23,EMNIST,43,4.76
23,EMNIST,44,96.4
23,EMNIST,45,42.91
23,EMNIST,46,5.66
23,EMNIST,47,0.0
23,EMNIST,48,0.71
23,EMNIST,49,3.71
23,EMNIST,50,96.7
23,EMNIST,51,2.09
23,EMNIST,52,0.65
23,EMNIST,53,1.04
23,EMNIST,54,0.5
23,EMNIST,55,56.71
23,EMNIST,56,2.28
23,EMNIST,57,0.23
23,EMNIST,58,9.18
23,EMNIST,59,1.64
23,EMNIST,60,2.59
23,EMNIST,61,2.44
23,CIFAR10,0,46.04
23,CIFAR10,1,66.04
23,CIFAR10,2,15.49
23,CIFAR10,3,31.1
23,CIFAR10,4,49.67
23,CIFAR10,5,37.58
23,CIFAR10,6,39.12
23,CIFAR10,7,27.25
23,CIFAR10,8,28.24
23,CIFAR10,9,35.16
24,MNIST,0,97.19
24,MNIST,1,72.77
24,MNIST,2,91.59
24,MNIST,3,99.02
24,MNIST,4,96.86
24,MNIST,5,92.73
24,MNIST,6,76.46
24,MNIST,7,88.66
24,MNIST,8,91.76
24,MNIST,9,91.94
24,EMNIST,0,0.67
24,EMNIST,1,0.0
24,EMNIST,2,12.11
24,EMNIST,3,23.29
24,EMNIST,4,92.35
24,EMNIST,5,12.23
24,EMNIST,6,0.12
24,EMNIST,7,18.46
24,EMNIST,8,34.45
24,EMNIST,9,47.56
24,EMNIST,10,27.74
24,EMNIST,11,38.81
24,EMNIST,12,39.6
24,EMNIST,13,21.58
24,EMNIST,14,54.13
24,EMNIST,15,27.4
24,EMNIST,16,23.83
24,EMNIST,17,12.66
24,EMNIST,18,0.0
24,EMNIST,19,41.4
24,EMNIST,20,46.26
24,EMNIST,21,35.01
24,EMNIST,22,52.81
24,EMNIST,23,24.9
24,EMNIST,24,0.13
24,EMNIST,25,6.46
24,EMNIST,26,17.29
24,EMNIST,27,27.99
24,EMNIST,28,95.55
24,EMNIST,29,72.92
24,EMNIST,30,6.87
24,EMNIST,31,0.83
24,EMNIST,32,12.96
24,EMNIST,33,31.04
24,EMNIST,34,0.55
24,EMNIST,35,21.8
24,EMNIST,36,22.27
24,EMNIST,37,47.04
24,EMNIST,38,21.63
24,EMNIST,39,70.65
24,EMNIST,40,65.46
24,EMNIST,41,26.1
24,EMNIST,42,11.94
24,EMNIST,43,33.23
24,EMNIST,44,77.89
24,EMNIST,45,42.56
24,EMNIST,46,14.15
24,EMNIST,47,0.0
24,EMNIST,48,30.09
24,EMNIST,49,14.02
24,EMNIST,50,94.58
24,EMNIST,51,16.12
24,EMNIST,52,23.04
24,EMNIST,53,56.78
24,EMNIST,54,1.26
24,EMNIST,55,63.69
24,EMNIST,56,25.51
24,EMNIST,57,27.7
24,EMNIST,58,53.18
24,EMNIST,59,25.23
24,EMNIST,60,41.5
24,EMNIST,61,21.46
24,CIFAR10,0,34.84
24,CIFAR10,1,22.86
24,CIFAR10,2,15.93
24,CIFAR10,3,43.3
24,CIFAR10,4,32.75
24,CIFAR10,5,24.51
24,CIFAR10,6,57.03
24,CIFAR10,7,43.96
24,CIFAR10,8,48.02
24,CIFAR10,9,55.6
25,MNIST,0,99.33
25,MNIST,1,98.35
25,MNIST,2,89.99
25,MNIST,3,92.71
25,MNIST,4,98.66
25,MNIST,5,84.46
25,MNIST,6,93.57
25,MNIST,7,88.98
25,MNIST,8,93.68
25,MNIST,9,81.37
25,EMNIST,0,0.15
25,EMNIST,1,0.0
25,EMNIST,2,5.49
25,EMNIST,3,2.86
25,EMNIST,4,94.99
25,EMNIST,5,3.94
25,EMNIST,6,3.7
25,EMNIST,7,10.52
25,EMNIST,8,17.15
25,EMNIST,9,5.07
25,EMNIST,10,24.22
25,EMNIST,11,59.49
25,EMNIST,12,29.03
25,EMNIST,13,18.05
25,EMNIST,14,74.94
25,EMNIST,15,10.69
25,EMNIST,16,10.81
25,EMNIST,17,72.36
25,EMNIST,18,0.38
25,EMNIST,19,43.68
25,EMNIST,20,46.26
25,EMNIST,21,58.75
25,EMNIST,22,77.19
25,EMNIST,23,81.94
25,EMNIST,24,0.87
25,EMNIST,25,20.31
25,EMNIST,26,3.99
25,EMNIST,27,37.77
25,EMNIST,28,88.65
25,EMNIST,29,18.7
25,EMNIST,30,22.75
25,EMNIST,31,12.29
25,EMNIST,32,18.96
25,EMNIST,33,25.19
25,EMNIST,34,0.14
25,EMNIST,35,11.61
25,EMNIST,36,12.98
25,EMNIST,37,47.29
25,EMNIST,38,33.59
25,EMNIST,39,36.93
25,EMNIST,40,36.75
25,EMNIST,41,49.73
25,EMNIST,42,0.75
25,EMNIST,43,61.93
25,EMNIST,44,96.4
25,EMNIST,45,12.11
25,EMNIST,46,27.12
25,EMNIST,47,0.0
25,EMNIST,48,0.95
25,EMNIST,49,48.61
25,EMNIST,50,95.28
25,EMNIST,51,21.49
25,EMNIST,52,0.22
25,EMNIST,53,82.94
25,EMNIST,54,0.75
25,EMNIST,55,38.06
25,EMNIST,56,31.89
25,EMNIST,57,65.26
25,EMNIST,58,62.59
25,EMNIST,59,29.67
25,EMNIST,60,0.29
25,EMNIST,61,9.02
25,CIFAR10,0,26.04
25,CIFAR10,1,62.42
25,CIFAR10,2,34.18
25,CIFAR10,3,37.14
25,CIFAR10,4,24.95
25,CIFAR10,5,38.24
25,CIFAR10,6,37.14
