Round,Accuracy
20,24.24
21,26.05
22,32.03
23,37.57
24,37.88
25,40.05
26,40.33
27,42.15
28,42.22
29,43.64
30,45.65
31,44.36
32,44.89
33,43.19
34,46.75
35,48.45
36,48.19
37,47.78
38,49.19
39,49.54
40,47.43
