Time: 2026-06-22 17:26:47
Log Dir: logs/2026-06-22_17-26-47/GeFL_DDPM_baseline_total
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: GeFL_DDPM_baseline_total
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
  label_mapping: feature-bi
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 30
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
n_feat: 64
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 20
gen_observer_weight: 0.0
index_matching: ddpm
aggregate_method: dataset_name
use_new_entropy_method: true
entropy_ratio: 0.7
cs_threshold: 0.9
global_model_epochs: 5
global_model_optim: Adam
global_model_optim_lr: 0.001
global_samples_per_class: 64

================================================================================

==================================================
Start 30 rounds training by GeFL_DDPM_baseline_total
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 0.9845 | DDPM Loss: 0.0747
Client 1 (MNIST) | Target Loss: 1.4898 | DDPM Loss: 0.0753
Client 2 (MNIST) | Target Loss: 0.8359 | DDPM Loss: 0.0753
Client 3 (MNIST) | Target Loss: 0.5085 | DDPM Loss: 0.0744
Client 4 (MNIST) | Target Loss: 1.3689 | DDPM Loss: 0.0741
Client 5 (MNIST) | Target Loss: 1.7260 | DDPM Loss: 0.0781
Client 6 (MNIST) | Target Loss: 1.3596 | DDPM Loss: 0.0771
Client 7 (MNIST) | Target Loss: 1.4059 | DDPM Loss: 0.0713
Client 8 (MNIST) | Target Loss: 1.6577 | DDPM Loss: 0.0772
Client 9 (MNIST) | Target Loss: 1.5256 | DDPM Loss: 0.0736
Client 11 (EMNIST) | Target Loss: 1.2151 | DDPM Loss: 0.0219
Client 12 (EMNIST) | Target Loss: 1.3592 | DDPM Loss: 0.0222
Client 13 (EMNIST) | Target Loss: 0.9035 | DDPM Loss: 0.0222
Client 14 (EMNIST) | Target Loss: 0.7422 | DDPM Loss: 0.0221
Client 15 (EMNIST) | Target Loss: 1.4387 | DDPM Loss: 0.0215
Client 16 (EMNIST) | Target Loss: 2.0318 | DDPM Loss: 0.0221
Client 17 (EMNIST) | Target Loss: 1.2674 | DDPM Loss: 0.0218
Client 18 (EMNIST) | Target Loss: 1.2752 | DDPM Loss: 0.0229
Client 19 (EMNIST) | Target Loss: 1.6194 | DDPM Loss: 0.0224
Client 20 (EMNIST) | Target Loss: 1.6909 | DDPM Loss: 0.0219
Client 22 (CIFAR10) | Target Loss: 1.9943 | DDPM Loss: 0.1167
Client 23 (CIFAR10) | Target Loss: 1.9000 | DDPM Loss: 0.1130
Client 24 (CIFAR10) | Target Loss: 1.8257 | DDPM Loss: 0.1125
Client 25 (CIFAR10) | Target Loss: 1.8912 | DDPM Loss: 0.1125
Client 26 (CIFAR10) | Target Loss: 2.1857 | DDPM Loss: 0.1113
Client 27 (CIFAR10) | Target Loss: 1.9542 | DDPM Loss: 0.1156
Client 28 (CIFAR10) | Target Loss: 2.0841 | DDPM Loss: 0.1142
Client 29 (CIFAR10) | Target Loss: 2.1279 | DDPM Loss: 0.1152
Client 30 (CIFAR10) | Target Loss: 2.2577 | DDPM Loss: 0.1170
Client 31 (CIFAR10) | Target Loss: 2.2645 | DDPM Loss: 0.1141
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 2 ---
Client 0 (MNIST) | Target Loss: 0.4395 | DDPM Loss: 0.0528
Client 1 (MNIST) | Target Loss: 0.4675 | DDPM Loss: 0.0534
Client 2 (MNIST) | Target Loss: 0.1871 | DDPM Loss: 0.0543
Client 3 (MNIST) | Target Loss: 0.1599 | DDPM Loss: 0.0542
Client 4 (MNIST) | Target Loss: 0.5251 | DDPM Loss: 0.0522
Client 5 (MNIST) | Target Loss: 1.1769 | DDPM Loss: 0.0546
Client 6 (MNIST) | Target Loss: 0.3572 | DDPM Loss: 0.0535
Client 7 (MNIST) | Target Loss: 0.2738 | DDPM Loss: 0.0519
Client 8 (MNIST) | Target Loss: 0.9218 | DDPM Loss: 0.0558
Client 9 (MNIST) | Target Loss: 0.6725 | DDPM Loss: 0.0531
Client 11 (EMNIST) | Target Loss: 0.7455 | DDPM Loss: 0.0178
Client 12 (EMNIST) | Target Loss: 0.6847 | DDPM Loss: 0.0181
Client 13 (EMNIST) | Target Loss: 0.4986 | DDPM Loss: 0.0183
Client 14 (EMNIST) | Target Loss: 0.4645 | DDPM Loss: 0.0181
Client 15 (EMNIST) | Target Loss: 0.7482 | DDPM Loss: 0.0180
Client 16 (EMNIST) | Target Loss: 1.2046 | DDPM Loss: 0.0181
Client 17 (EMNIST) | Target Loss: 0.6244 | DDPM Loss: 0.0179
Client 18 (EMNIST) | Target Loss: 0.5069 | DDPM Loss: 0.0185
Client 19 (EMNIST) | Target Loss: 0.8131 | DDPM Loss: 0.0180
Client 20 (EMNIST) | Target Loss: 0.8389 | DDPM Loss: 0.0182
Client 22 (CIFAR10) | Target Loss: 1.7865 | DDPM Loss: 0.0987
Client 23 (CIFAR10) | Target Loss: 1.5972 | DDPM Loss: 0.0969
Client 24 (CIFAR10) | Target Loss: 1.5773 | DDPM Loss: 0.0957
Client 25 (CIFAR10) | Target Loss: 1.7044 | DDPM Loss: 0.0951
Client 26 (CIFAR10) | Target Loss: 1.9669 | DDPM Loss: 0.0931
Client 27 (CIFAR10) | Target Loss: 1.7476 | DDPM Loss: 0.0948
Client 28 (CIFAR10) | Target Loss: 1.8200 | DDPM Loss: 0.0971
Client 29 (CIFAR10) | Target Loss: 1.8725 | DDPM Loss: 0.0949
Client 30 (CIFAR10) | Target Loss: 2.0863 | DDPM Loss: 0.0969
Client 31 (CIFAR10) | Target Loss: 2.1092 | DDPM Loss: 0.0955
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 3 ---
Client 0 (MNIST) | Target Loss: 0.3378 | DDPM Loss: 0.0250
Client 1 (MNIST) | Target Loss: 0.2357 | DDPM Loss: 0.0245
Client 2 (MNIST) | Target Loss: 0.1136 | DDPM Loss: 0.0253
Client 3 (MNIST) | Target Loss: 0.1781 | DDPM Loss: 0.0251
Client 4 (MNIST) | Target Loss: 0.3226 | DDPM Loss: 0.0248
Client 5 (MNIST) | Target Loss: 0.9387 | DDPM Loss: 0.0253
Client 6 (MNIST) | Target Loss: 0.2352 | DDPM Loss: 0.0247
Client 7 (MNIST) | Target Loss: 0.1521 | DDPM Loss: 0.0247
Client 8 (MNIST) | Target Loss: 0.9581 | DDPM Loss: 0.0253
Client 9 (MNIST) | Target Loss: 0.4141 | DDPM Loss: 0.0249
Client 11 (EMNIST) | Target Loss: 0.6394 | DDPM Loss: 0.0127
Client 12 (EMNIST) | Target Loss: 0.5833 | DDPM Loss: 0.0126
Client 13 (EMNIST) | Target Loss: 0.4443 | DDPM Loss: 0.0127
Client 14 (EMNIST) | Target Loss: 0.4237 | DDPM Loss: 0.0126
Client 15 (EMNIST) | Target Loss: 0.6469 | DDPM Loss: 0.0126
Client 16 (EMNIST) | Target Loss: 0.9876 | DDPM Loss: 0.0126
Client 17 (EMNIST) | Target Loss: 0.5430 | DDPM Loss: 0.0127
Client 18 (EMNIST) | Target Loss: 0.4418 | DDPM Loss: 0.0127
Client 19 (EMNIST) | Target Loss: 0.6647 | DDPM Loss: 0.0126
Client 20 (EMNIST) | Target Loss: 0.6825 | DDPM Loss: 0.0127
Client 22 (CIFAR10) | Target Loss: 1.6086 | DDPM Loss: 0.0617
Client 23 (CIFAR10) | Target Loss: 1.4667 | DDPM Loss: 0.0630
Client 24 (CIFAR10) | Target Loss: 1.4540 | DDPM Loss: 0.0622
Client 25 (CIFAR10) | Target Loss: 1.5640 | DDPM Loss: 0.0609
Client 26 (CIFAR10) | Target Loss: 1.8374 | DDPM Loss: 0.0613
Client 27 (CIFAR10) | Target Loss: 1.6754 | DDPM Loss: 0.0621
Client 28 (CIFAR10) | Target Loss: 1.7273 | DDPM Loss: 0.0615
Client 29 (CIFAR10) | Target Loss: 1.6976 | DDPM Loss: 0.0632
Client 30 (CIFAR10) | Target Loss: 1.9721 | DDPM Loss: 0.0632
Client 31 (CIFAR10) | Target Loss: 1.9904 | DDPM Loss: 0.0615
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 4 ---
Client 0 (MNIST) | Target Loss: 0.2885 | DDPM Loss: 0.0206
Client 1 (MNIST) | Target Loss: 0.1641 | DDPM Loss: 0.0203
Client 2 (MNIST) | Target Loss: 0.0889 | DDPM Loss: 0.0209
Client 3 (MNIST) | Target Loss: 0.0762 | DDPM Loss: 0.0207
Client 4 (MNIST) | Target Loss: 0.2504 | DDPM Loss: 0.0207
Client 5 (MNIST) | Target Loss: 0.7872 | DDPM Loss: 0.0204
Client 6 (MNIST) | Target Loss: 0.1786 | DDPM Loss: 0.0205
Client 7 (MNIST) | Target Loss: 0.1131 | DDPM Loss: 0.0204
Client 8 (MNIST) | Target Loss: 0.8284 | DDPM Loss: 0.0208
Client 9 (MNIST) | Target Loss: 0.3241 | DDPM Loss: 0.0203
Client 11 (EMNIST) | Target Loss: 0.5890 | DDPM Loss: 0.0113
Client 12 (EMNIST) | Target Loss: 0.5343 | DDPM Loss: 0.0112
Client 13 (EMNIST) | Target Loss: 0.4149 | DDPM Loss: 0.0113
Client 14 (EMNIST) | Target Loss: 0.3955 | DDPM Loss: 0.0112
Client 15 (EMNIST) | Target Loss: 0.5962 | DDPM Loss: 0.0112
Client 16 (EMNIST) | Target Loss: 0.8776 | DDPM Loss: 0.0113
Client 17 (EMNIST) | Target Loss: 0.5003 | DDPM Loss: 0.0113
Client 18 (EMNIST) | Target Loss: 0.4069 | DDPM Loss: 0.0113
Client 19 (EMNIST) | Target Loss: 0.6002 | DDPM Loss: 0.0113
Client 20 (EMNIST) | Target Loss: 0.6279 | DDPM Loss: 0.0114
Client 22 (CIFAR10) | Target Loss: 1.4944 | DDPM Loss: 0.0561
Client 23 (CIFAR10) | Target Loss: 1.3602 | DDPM Loss: 0.0574
Client 24 (CIFAR10) | Target Loss: 1.3188 | DDPM Loss: 0.0572
Client 25 (CIFAR10) | Target Loss: 1.4556 | DDPM Loss: 0.0569
Client 26 (CIFAR10) | Target Loss: 1.7209 | DDPM Loss: 0.0567
Client 27 (CIFAR10) | Target Loss: 1.6478 | DDPM Loss: 0.0558
