Round,Accuracy
25,32.3
26,50.9
27,32.28
28,39.58
29,36.93
30,37.93
31,36.94
32,39.31
33,24.69
34,38.48
35,37.99
36,30.36
37,35.39
38,38.96
39,39.03
40,37.26
41,34.09
42,45.62
43,52.77
44,36.9
45,39.04
46,39.43
47,32.64
48,30.47
49,37.05
50,27.46
