Round,Dataset,Local_Class,Accuracy
34,CIFAR10,2,37.14
34,CIFAR10,3,29.01
34,CIFAR10,4,27.25
34,CIFAR10,5,31.1
34,CIFAR10,6,53.74
34,CIFAR10,7,59.01
34,CIFAR10,8,51.76
34,CIFAR10,9,61.21
35,MNIST,0,99.21
35,MNIST,1,95.45
35,MNIST,2,93.18
35,MNIST,3,95.76
35,MNIST,4,36.17
35,MNIST,5,97.53
35,MNIST,6,70.84
35,MNIST,7,89.3
35,MNIST,8,93.68
35,MNIST,9,93.14
35,EMNIST,0,96.34
35,EMNIST,1,0.0
35,EMNIST,2,93.23
35,EMNIST,3,18.89
35,EMNIST,4,56.19
35,EMNIST,5,97.25
35,EMNIST,6,0.0
35,EMNIST,7,61.89
35,EMNIST,8,6.21
35,EMNIST,9,10.19
35,EMNIST,10,47.1
35,EMNIST,11,14.92
35,EMNIST,12,1.83
35,EMNIST,13,14.81
35,EMNIST,14,36.82
35,EMNIST,15,33.97
35,EMNIST,16,20.39
35,EMNIST,17,31.65
35,EMNIST,18,1.88
35,EMNIST,19,41.58
35,EMNIST,20,8.62
35,EMNIST,21,53.19
35,EMNIST,22,74.89
35,EMNIST,23,81.12
35,EMNIST,24,1.06
35,EMNIST,25,17.72
35,EMNIST,26,11.17
35,EMNIST,27,53.94
35,EMNIST,28,5.24
35,EMNIST,29,52.62
35,EMNIST,30,11.21
35,EMNIST,31,12.57
35,EMNIST,32,3.82
35,EMNIST,33,31.55
35,EMNIST,34,9.64
35,EMNIST,35,16.11
35,EMNIST,36,25.69
35,EMNIST,37,44.85
35,EMNIST,38,15.78
35,EMNIST,39,42.35
35,EMNIST,40,66.13
35,EMNIST,41,22.8
35,EMNIST,42,3.73
35,EMNIST,43,74.42
35,EMNIST,44,95.12
35,EMNIST,45,51.9
35,EMNIST,46,16.04
35,EMNIST,47,0.0
35,EMNIST,48,1.18
35,EMNIST,49,65.99
35,EMNIST,50,1.89
35,EMNIST,51,56.72
35,EMNIST,52,48.48
35,EMNIST,53,66.68
35,EMNIST,54,26.88
35,EMNIST,55,70.99
35,EMNIST,56,3.19
35,EMNIST,57,10.33
35,EMNIST,58,12.71
35,EMNIST,59,1.4
35,EMNIST,60,12.97
35,EMNIST,61,16.1
35,CIFAR10,0,42.2
35,CIFAR10,1,72.53
35,CIFAR10,2,17.91
35,CIFAR10,3,41.65
35,CIFAR10,4,30.55
35,CIFAR10,5,20.55
35,CIFAR10,6,54.07
35,CIFAR10,7,63.19
35,CIFAR10,8,50.33
35,CIFAR10,9,52.53
36,MNIST,0,98.88
36,MNIST,1,96.51
36,MNIST,2,87.97
36,MNIST,3,96.74
36,MNIST,4,92.27
36,MNIST,5,89.15
36,MNIST,6,91.62
36,MNIST,7,92.62
36,MNIST,8,77.43
36,MNIST,9,92.7
36,EMNIST,0,97.01
36,EMNIST,1,0.0
36,EMNIST,2,90.72
36,EMNIST,3,5.27
36,EMNIST,4,92.19
36,EMNIST,5,92.5
36,EMNIST,6,0.06
36,EMNIST,7,20.35
36,EMNIST,8,1.33
36,EMNIST,9,0.89
36,EMNIST,10,19.05
36,EMNIST,11,8.14
36,EMNIST,12,0.32
36,EMNIST,13,5.08
36,EMNIST,14,22.48
36,EMNIST,15,56.41
36,EMNIST,16,28.26
36,EMNIST,17,3.38
36,EMNIST,18,0.11
36,EMNIST,19,37.54
36,EMNIST,20,12.93
36,EMNIST,21,32.56
36,EMNIST,22,80.37
36,EMNIST,23,50.37
36,EMNIST,24,0.21
36,EMNIST,25,8.11
36,EMNIST,26,1.33
36,EMNIST,27,41.3
36,EMNIST,28,0.28
36,EMNIST,29,50.31
36,EMNIST,30,0.82
36,EMNIST,31,1.38
36,EMNIST,32,56.34
36,EMNIST,33,27.23
36,EMNIST,34,0.83
36,EMNIST,35,7.82
36,EMNIST,36,2.21
36,EMNIST,37,1.55
36,EMNIST,38,6.62
36,EMNIST,39,44.71
36,EMNIST,40,29.6
36,EMNIST,41,1.37
36,EMNIST,42,0.0
36,EMNIST,43,96.65
36,EMNIST,44,89.72
36,EMNIST,45,69.9
36,EMNIST,46,3.3
36,EMNIST,47,0.0
36,EMNIST,48,0.47
36,EMNIST,49,24.16
36,EMNIST,50,0.0
36,EMNIST,51,27.16
36,EMNIST,52,25.43
36,EMNIST,53,29.62
36,EMNIST,54,27.64
36,EMNIST,55,41.54
36,EMNIST,56,0.68
36,EMNIST,57,0.7
36,EMNIST,58,16.47
36,EMNIST,59,1.64
36,EMNIST,60,0.86
36,EMNIST,61,2.93
36,CIFAR10,0,53.63
36,CIFAR10,1,62.97
36,CIFAR10,2,39.67
36,CIFAR10,3,23.74
36,CIFAR10,4,30.33
36,CIFAR10,5,30.99
36,CIFAR10,6,38.79
36,CIFAR10,7,58.24
36,CIFAR10,8,54.51
36,CIFAR10,9,39.67
37,MNIST,0,97.87
37,MNIST,1,96.41
37,MNIST,2,97.02
37,MNIST,3,97.93
37,MNIST,4,91.94
37,MNIST,5,61.28
37,MNIST,6,88.63
37,MNIST,7,85.78
37,MNIST,8,86.46
