Time: 2026-04-20 13:48:31
Log Dir: /home/unshun/multi-FL/logs/2026-04-19_17-13-31/Ours_GeFL/new_client_2026-04-20_13-48-31/our_finetune_global_super_dataset
================================================================================
============================== New Client: our_finetune_global ==============================
  Target Model: logs/2026-04-19_17-13-31/Ours_GeFL/server_checkpoints.pth
  Dataset Mode: super
  Output Dir:   /home/unshun/multi-FL/logs/2026-04-19_17-13-31/Ours_GeFL/new_client_2026-04-20_13-48-31/our_finetune_global_super_dataset
================================================================================
[Init] Server Global Model parameters from: logs/2026-04-19_17-13-31/Ours_GeFL/server_global_model.pth

====================================================================================================
--- [Super Dataset] Mode ---
====================================================================================================

==================================================
[ResNet18] Training on Super Dataset...
==================================================
    Epoch 0 | Acc: 57.05%
    Epoch 1/30 | CE Loss: 2.7776 | Acc: 61.89%
    Epoch 2/30 | CE Loss: 1.1380 | Acc: 66.01%
    Epoch 3/30 | CE Loss: 0.8578 | Acc: 67.40%
    Epoch 4/30 | CE Loss: 0.6891 | Acc: 68.79%
    Epoch 5/30 | CE Loss: 0.5753 | Acc: 67.96%
    Epoch 6/30 | CE Loss: 0.4823 | Acc: 69.75%
    Epoch 7/30 | CE Loss: 0.4183 | Acc: 68.13%
    Epoch 8/30 | CE Loss: 0.3485 | Acc: 68.16%
    Epoch 9/30 | CE Loss: 0.2854 | Acc: 69.80%
    Epoch 10/30 | CE Loss: 0.2395 | Acc: 68.63%
    Epoch 11/30 | CE Loss: 0.1924 | Acc: 67.99%
    Epoch 12/30 | CE Loss: 0.1591 | Acc: 70.45%
    Epoch 13/30 | CE Loss: 0.1304 | Acc: 70.73%
    Epoch 14/30 | CE Loss: 0.1125 | Acc: 70.03%
    Epoch 15/30 | CE Loss: 0.0854 | Acc: 70.51%
    Epoch 16/30 | CE Loss: 0.0706 | Acc: 69.59%
    Epoch 17/30 | CE Loss: 0.0644 | Acc: 68.54%
    Epoch 18/30 | CE Loss: 0.0483 | Acc: 69.50%
    Epoch 19/30 | CE Loss: 0.0386 | Acc: 71.19%
    Epoch 20/30 | CE Loss: 0.0315 | Acc: 68.42%
    Epoch 21/30 | CE Loss: 0.0245 | Acc: 69.12%
    Epoch 22/30 | CE Loss: 0.0279 | Acc: 71.50%
    Epoch 23/30 | CE Loss: 0.0303 | Acc: 68.09%
    Epoch 24/30 | CE Loss: 0.0211 | Acc: 70.19%
    Epoch 25/30 | CE Loss: 0.0115 | Acc: 68.58%
    Epoch 26/30 | CE Loss: 0.0065 | Acc: 70.02%
    Epoch 27/30 | CE Loss: 0.0104 | Acc: 70.78%
    Epoch 28/30 | CE Loss: 0.0067 | Acc: 69.35%
    Epoch 29/30 | CE Loss: 0.0084 | Acc: 69.23%
    Epoch 30/30 | CE Loss: 0.0131 | Acc: 71.04%
Accuracy history saved to /home/unshun/multi-FL/logs/2026-04-19_17-13-31/Ours_GeFL/new_client_2026-04-20_13-48-31/our_finetune_global_super_dataset/SuperDataset_newclient_history.csv

============================== Finished. Total Time: 0:14:20 ==============================
