Epoch,Accuracy
1,14.44
2,12.41
3,11.08
4,9.91
5,9.81
6,9.32
7,9.68
8,9.34
9,8.93
10,11.219999999999999
11,9.719999999999999
12,9.46
13,9.6
14,9.520000000000001
15,8.67
16,10.02
17,8.92
18,12.85
19,9.75
20,13.25
21,10.38
22,11.34
23,10.73
24,12.2
25,11.39
26,11.020000000000001
27,7.739999999999999
28,8.3
29,8.77
30,10.6
31,12.15
32,11.67
33,10.34
34,6.81
35,8.19
36,8.53
37,9.2
38,9.65
39,9.32
40,8.59
41,8.83
42,8.260000000000002
43,8.77
44,8.83
45,8.91
46,8.260000000000002
47,8.870000000000001
48,6.94
49,9.01
50,8.200000000000001
51,12.559999999999999
52,6.72
53,8.76
54,14.249999999999998
55,9.5
56,8.48
57,11.28
58,10.14
59,6.34
60,11.379999999999999
61,15.68
62,9.71
63,7.84
64,7.829999999999999
65,6.72
66,14.399999999999999
67,10.16
68,7.8
69,8.780000000000001
70,14.799999999999999
71,9.83
72,11.65
73,11.74
74,7.969999999999999
75,10.89
76,14.430000000000001
77,10.280000000000001
78,11.35
79,9.56
80,10.14
81,9.16
82,10.94
83,8.89
84,9.89
85,10.48
86,14.430000000000001
87,11.73
88,10.42
89,11.52
90,12.43
91,12.97
92,12.629999999999999
93,13.88
94,10.41
95,13.459999999999999
96,16.46
97,15.39
98,12.620000000000001
99,7.630000000000001
100,10.14
101,12.19
102,8.55
103,14.680000000000001
104,16.93
105,10.79
106,13.43
107,12.67
108,15.09
109,11.35
110,12.46
111,8.14
112,13.79
113,9.85
114,8.36
115,9.41
116,10.7
117,10.780000000000001
118,8.19
119,13.420000000000002
120,7.8100000000000005
