Epoch,Accuracy
1,9.790000000000001
2,9.25
3,8.92
4,13.5
5,9.67
6,10.100000000000001
7,10.100000000000001
8,10.100000000000001
9,10.100000000000001
10,10.100000000000001
11,10.100000000000001
12,10.100000000000001
13,10.100000000000001
14,10.100000000000001
15,10.32
16,10.32
17,10.32
18,10.32
19,10.32
20,10.32
21,10.32
22,10.32
23,10.32
24,12.9
25,10.100000000000001
26,10.100000000000001
27,9.98
28,7.24
29,7.07
30,6.909999999999999
31,7.16
32,8.14
33,9.28
34,10.82
35,10.620000000000001
36,10.040000000000001
37,9.77
38,9.69
39,9.16
40,8.92
41,10.14
42,15.27
43,18.94
44,18.62
45,16.470000000000002
46,16.150000000000002
47,17.599999999999998
48,17.75
49,17.32
50,16.93
51,16.77
52,26.13
53,16.81
54,10.100000000000001
55,10.100000000000001
56,10.299999999999999
57,10.22
58,12.950000000000001
59,21.45
60,21.15
61,20.830000000000002
62,20.86
63,21.740000000000002
64,20.51
65,18.67
66,17.83
67,7.829999999999999
68,10.73
69,10.09
70,10.100000000000001
71,10.100000000000001
72,10.100000000000001
73,9.959999999999999
74,9.48
75,8.110000000000001
76,8.1
77,8.09
78,17.59
79,18.279999999999998
80,18.18
81,18.240000000000002
82,18.19
83,16.89
84,13.04
85,8.5
86,9.120000000000001
87,9.43
88,9.49
89,9.56
90,9.55
91,7.960000000000001
92,8.92
93,9.46
94,9.25
95,9.030000000000001
96,9.610000000000001
97,9.71
98,8.74
99,9.520000000000001
100,9.58
101,9.58
102,9.56
103,9.370000000000001
104,8.91
105,11.15
106,9.78
107,10.08
108,10.02
109,10.07
110,9.58
111,9.569999999999999
112,9.53
113,9.5
114,9.33
115,9.28
116,9.07
117,9.180000000000001
118,9.520000000000001
119,9.58
120,9.58
