Epoch,Accuracy
1,0.38427482097263654
2,0.38427482097263654
3,4.917342228106222
4,4.888113270806289
5,4.888113270806289
6,4.888972946020993
7,1.2379323091735943
8,1.2379323091735943
9,1.2379323091735943
10,1.2379323091735943
11,1.2379323091735943
12,1.2379323091735943
13,1.2379323091735943
14,1.2379323091735943
15,0.5381566844046319
16,0.5381566844046319
17,0.5381566844046319
18,0.5381566844046319
19,0.5381566844046319
20,0.5398760348340397
21,0.8648332659921081
22,2.3056489258358193
23,1.5663282411904782
24,0.5957549237897922
25,1.733105232843032
26,1.2379323091735943
27,1.2379323091735943
28,1.2379323091735943
29,1.231914582670667
30,1.07545369359456
31,0.941344360100754
32,1.2422306852471137
33,1.4623075402113082
34,0.5381566844046319
35,0.5407357100487435
36,1.440815659843711
37,2.2927537976152608
38,2.255787763382994
39,2.350352037000421
40,2.5119709773647516
41,1.3428126853674682
42,0.5811404451398262
43,1.016995778994696
44,1.254266138252968
45,1.6084523267109685
46,2.6048159005527713
47,2.995108448028335
48,2.8420862598110435
49,2.7758912682788446
50,2.874753917969791
51,6.689132845610928
52,5.740911083792543
53,2.7501010118377276
54,2.4844613704942273
55,2.35894878914746
56,0.7126707529895205
57,0.9447830609595694
58,1.2508274373941526
59,0.9593975396095356
60,1.2276162065971477
61,6.232645306603166
62,4.490083646398391
63,2.0623608400746196
64,2.4603904644825185
65,4.3594130137634
66,3.3398382091245926
67,3.419788004092054
68,2.4612501396972224
69,2.683046345090825
70,5.653224211892747
71,3.1317968071662525
72,2.614272327914514
73,2.730328481899538
74,3.2951350979599905
75,0.8992202745802637
76,0.5708243425633795
77,0.5579292143428213
78,5.768420690663067
79,5.883617169433388
80,4.288059970942978
81,3.6054778504680933
82,3.106006550725136
83,2.752680037481839
84,4.538225458421808
85,2.388177746447392
86,2.689923746808456
87,5.851809186489344
88,6.343543409299966
89,4.145353885302132
90,3.5599150640887873
91,3.3879800211480107
92,2.769873541775917
93,3.608916551326909
94,4.101510449352235
95,3.8874513208909676
96,3.8822932696027443
97,3.701761474514928
98,4.002647799661288
99,5.899950998512762
100,6.49914462316137
101,4.720476603939032
102,3.905504500399749
103,5.784754519742441
104,3.353593012559855
105,4.402396774498595
106,4.750565236453668
107,5.064346689820585
108,6.755327837143127
109,3.694884072797297
110,3.852204637088108
111,5.304196074722969
112,4.347377560757546
113,4.174582842602065
114,5.15805128822331
115,6.0779037679564665
116,5.90167034894217
117,2.3941954729503196
118,2.716573678464276
119,8.208178949992693
120,8.763529138691402
