Time: 2026-05-29 14:11:19
Log Dir: logs/2026-05-29_14-11-19/UDON
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: UDON
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 100
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 25
gen_observer_weight: 0.0
index_matching: class_name
aggregate_method: dataset_name
use_new_entropy_method: true
entropy_ratio: 0.85
global_model_epochs: 5
global_model_optim: Adam
global_model_optim_lr: 0.0001
global_samples_per_class: 64

================================================================================

==================================================
Start 100 rounds training by UDON
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Round 1 | Client 0 | Model: (MLP) | Acc: 83.86%
Round 4 | Client 18 | Model: (AlexNet) | Acc: 84.63%
Round 4 | Client 19 | Model: (ShuffleNet) | Acc: 79.22%
Round 4 | Client 20 | Model: (SqueezeNet) | Acc: 79.94%
Round 4 | Client 22 | Model: (MLP) | Acc: 37.17%
Round 4 | Client 23 | Model: (CNN) | Acc: 51.21%
Round 4 | Client 24 | Model: (ResNet8) | Acc: 50.43%
Round 4 | Client 25 | Model: (ResNet18) | Acc: 46.61%
Round 4 | Client 26 | Model: (MobileNetV2) | Acc: 32.53%
Round 4 | Client 27 | Model: (MobileNetV3) | Acc: 38.41%
Round 4 | Client 28 | Model: (LeNet) | Acc: 39.71%
Round 4 | Client 29 | Model: (AlexNet) | Acc: 39.89%
Round 4 | Client 30 | Model: (ShuffleNet) | Acc: 30.92%
Round 4 | Client 31 | Model: (SqueezeNet) | Acc: 22.25%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 5 ---
Round 5 | Client 0 | Model: (MLP) | Acc: 90.95%
Round 5 | Client 1 | Model: (CNN) | Acc: 81.95%
Round 5 | Client 2 | Model: (ResNet8) | Acc: 94.68%
Round 5 | Client 3 | Model: (ResNet18) | Acc: 97.74%
Round 5 | Client 4 | Model: (MobileNetV2) | Acc: 90.79%
Round 5 | Client 5 | Model: (MobileNetV3) | Acc: 60.31%
Round 5 | Client 6 | Model: (LeNet) | Acc: 96.28%
Round 5 | Client 7 | Model: (AlexNet) | Acc: 97.68%
Round 5 | Client 8 | Model: (ShuffleNet) | Acc: 79.84%
Round 5 | Client 9 | Model: (SqueezeNet) | Acc: 87.32%
Round 5 | Client 11 | Model: (MLP) | Acc: 79.24%
Round 5 | Client 12 | Model: (CNN) | Acc: 82.42%
Round 5 | Client 13 | Model: (ResNet8) | Acc: 84.88%
Round 5 | Client 14 | Model: (ResNet18) | Acc: 85.67%
Round 5 | Client 15 | Model: (MobileNetV2) | Acc: 81.19%
Round 5 | Client 16 | Model: (MobileNetV3) | Acc: 62.81%
Round 5 | Client 17 | Model: (LeNet) | Acc: 82.99%
Round 5 | Client 18 | Model: (AlexNet) | Acc: 84.34%
Round 5 | Client 19 | Model: (ShuffleNet) | Acc: 80.17%
Round 5 | Client 20 | Model: (SqueezeNet) | Acc: 80.46%
Round 5 | Client 22 | Model: (MLP) | Acc: 39.09%
Round 5 | Client 23 | Model: (CNN) | Acc: 50.44%
Round 5 | Client 24 | Model: (ResNet8) | Acc: 50.43%
Round 5 | Client 25 | Model: (ResNet18) | Acc: 48.72%
Round 5 | Client 26 | Model: (MobileNetV2) | Acc: 35.78%
Round 5 | Client 27 | Model: (MobileNetV3) | Acc: 39.91%
Round 5 | Client 28 | Model: (LeNet) | Acc: 41.36%
Round 5 | Client 29 | Model: (AlexNet) | Acc: 43.57%
Round 5 | Client 30 | Model: (ShuffleNet) | Acc: 32.24%
Round 5 | Client 31 | Model: (SqueezeNet) | Acc: 29.55%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 6 ---
Round 6 | Client 0 | Model: (MLP) | Acc: 91.06%
Round 6 | Client 1 | Model: (CNN) | Acc: 79.84%
Round 6 | Client 2 | Model: (ResNet8) | Acc: 97.40%
Round 6 | Client 3 | Model: (ResNet18) | Acc: 97.40%
Round 6 | Client 4 | Model: (MobileNetV2) | Acc: 91.01%
Round 6 | Client 5 | Model: (MobileNetV3) | Acc: 52.95%
Round 6 | Client 6 | Model: (LeNet) | Acc: 95.84%
Round 6 | Client 7 | Model: (AlexNet) | Acc: 96.84%
Round 6 | Client 8 | Model: (ShuffleNet) | Acc: 80.51%
Round 6 | Client 9 | Model: (SqueezeNet) | Acc: 92.57%
Round 6 | Client 11 | Model: (MLP) | Acc: 79.43%
Round 6 | Client 12 | Model: (CNN) | Acc: 82.79%
Round 6 | Client 13 | Model: (ResNet8) | Acc: 84.01%
Round 6 | Client 14 | Model: (ResNet18) | Acc: 85.27%
Round 6 | Client 15 | Model: (MobileNetV2) | Acc: 81.83%
Round 6 | Client 16 | Model: (MobileNetV3) | Acc: 48.94%
Round 6 | Client 17 | Model: (LeNet) | Acc: 83.53%
Round 6 | Client 18 | Model: (AlexNet) | Acc: 84.84%
Round 6 | Client 19 | Model: (ShuffleNet) | Acc: 80.40%
Round 6 | Client 20 | Model: (SqueezeNet) | Acc: 80.64%
Round 6 | Client 22 | Model: (MLP) | Acc: 38.73%
Round 6 | Client 23 | Model: (CNN) | Acc: 50.22%
Round 6 | Client 24 | Model: (ResNet8) | Acc: 38.97%
Round 6 | Client 25 | Model: (ResNet18) | Acc: 50.94%
Round 6 | Client 26 | Model: (MobileNetV2) | Acc: 35.47%
Round 6 | Client 27 | Model: (MobileNetV3) | Acc: 43.03%
Round 6 | Client 28 | Model: (LeNet) | Acc: 42.90%
Round 6 | Client 29 | Model: (AlexNet) | Acc: 43.89%
Round 6 | Client 30 | Model: (ShuffleNet) | Acc: 33.99%
Round 6 | Client 31 | Model: (SqueezeNet) | Acc: 22.13%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 7 ---
Round 7 | Client 0 | Model: (MLP) | Acc: 92.91%
Round 7 | Client 1 | Model: (CNN) | Acc: 81.62%
Round 7 | Client 2 | Model: (ResNet8) | Acc: 91.73%
Round 7 | Client 3 | Model: (ResNet18) | Acc: 98.42%
Round 7 | Client 4 | Model: (MobileNetV2) | Acc: 92.51%
Round 7 | Client 5 | Model: (MobileNetV3) | Acc: 77.48%
Round 7 | Client 6 | Model: (LeNet) | Acc: 97.16%
Round 7 | Client 7 | Model: (AlexNet) | Acc: 97.79%
Round 7 | Client 8 | Model: (ShuffleNet) | Acc: 80.40%
Round 7 | Client 9 | Model: (SqueezeNet) | Acc: 93.99%
Round 7 | Client 11 | Model: (MLP) | Acc: 79.69%
Round 7 | Client 12 | Model: (CNN) | Acc: 82.86%
Round 7 | Client 13 | Model: (ResNet8) | Acc: 85.32%
Round 7 | Client 14 | Model: (ResNet18) | Acc: 86.18%
Round 7 | Client 15 | Model: (MobileNetV2) | Acc: 81.71%
Round 7 | Client 16 | Model: (MobileNetV3) | Acc: 57.31%
Round 7 | Client 17 | Model: (LeNet) | Acc: 84.05%
Round 7 | Client 18 | Model: (AlexNet) | Acc: 84.58%
Round 7 | Client 19 | Model: (ShuffleNet) | Acc: 82.16%
Round 7 | Client 20 | Model: (SqueezeNet) | Acc: 80.12%
Round 7 | Client 22 | Model: (MLP) | Acc: 39.45%
Round 7 | Client 23 | Model: (CNN) | Acc: 46.04%
Round 7 | Client 24 | Model: (ResNet8) | Acc: 49.14%
Round 7 | Client 25 | Model: (ResNet18) | Acc: 45.95%
Round 7 | Client 26 | Model: (MobileNetV2) | Acc: 35.36%
Round 7 | Client 27 | Model: (MobileNetV3) | Acc: 42.17%
Round 7 | Client 28 | Model: (LeNet) | Acc: 42.79%
Round 7 | Client 29 | Model: (AlexNet) | Acc: 47.89%
Round 7 | Client 30 | Model: (ShuffleNet) | Acc: 36.62%
Round 7 | Client 31 | Model: (SqueezeNet) | Acc: 30.67%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 8 ---
Round 8 | Client 0 | Model: (MLP) | Acc: 92.15%
Round 8 | Client 1 | Model: (CNN) | Acc: 67.55%
Round 8 | Client 2 | Model: (ResNet8) | Acc: 91.39%
Round 8 | Client 3 | Model: (ResNet18) | Acc: 97.62%
Round 8 | Client 4 | Model: (MobileNetV2) | Acc: 92.61%
Round 8 | Client 5 | Model: (MobileNetV3) | Acc: 85.06%
Round 8 | Client 6 | Model: (LeNet) | Acc: 97.48%
Round 8 | Client 7 | Model: (AlexNet) | Acc: 98.74%
Round 8 | Client 8 | Model: (ShuffleNet) | Acc: 84.08%
Round 8 | Client 9 | Model: (SqueezeNet) | Acc: 91.26%
Round 8 | Client 11 | Model: (MLP) | Acc: 79.59%
Round 8 | Client 12 | Model: (CNN) | Acc: 80.90%
Round 8 | Client 13 | Model: (ResNet8) | Acc: 85.55%
Round 8 | Client 14 | Model: (ResNet18) | Acc: 85.32%
Round 8 | Client 15 | Model: (MobileNetV2) | Acc: 82.64%
Round 8 | Client 16 | Model: (MobileNetV3) | Acc: 68.91%
Round 8 | Client 17 | Model: (LeNet) | Acc: 83.02%
Round 8 | Client 18 | Model: (AlexNet) | Acc: 85.38%
Round 8 | Client 19 | Model: (ShuffleNet) | Acc: 82.09%
Round 8 | Client 20 | Model: (SqueezeNet) | Acc: 81.76%
Round 8 | Client 22 | Model: (MLP) | Acc: 36.81%
Round 8 | Client 23 | Model: (CNN) | Acc: 51.10%
Round 8 | Client 24 | Model: (ResNet8) | Acc: 47.97%
Round 8 | Client 25 | Model: (ResNet18) | Acc: 53.94%
Round 8 | Client 26 | Model: (MobileNetV2) | Acc: 33.58%
Round 8 | Client 27 | Model: (MobileNetV3) | Acc: 43.88%
Round 8 | Client 28 | Model: (LeNet) | Acc: 45.21%
Round 8 | Client 29 | Model: (AlexNet) | Acc: 47.35%
Round 8 | Client 30 | Model: (ShuffleNet) | Acc: 36.40%
Round 8 | Client 31 | Model: (SqueezeNet) | Acc: 29.33%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 9 ---
Round 9 | Client 0 | Model: (MLP) | Acc: 93.68%
Round 9 | Client 1 | Model: (CNN) | Acc: 46.07%
Round 9 | Client 2 | Model: (ResNet8) | Acc: 97.06%
Round 9 | Client 3 | Model: (ResNet18) | Acc: 97.85%
Round 9 | Client 4 | Model: (MobileNetV2) | Acc: 93.58%
Round 9 | Client 5 | Model: (MobileNetV3) | Acc: 75.47%
Round 9 | Client 6 | Model: (LeNet) | Acc: 97.37%
Round 9 | Client 7 | Model: (AlexNet) | Acc: 98.32%
Round 9 | Client 8 | Model: (ShuffleNet) | Acc: 81.63%
Round 9 | Client 9 | Model: (SqueezeNet) | Acc: 95.52%
Round 9 | Client 11 | Model: (MLP) | Acc: 80.20%
Round 9 | Client 12 | Model: (CNN) | Acc: 80.98%
Round 9 | Client 13 | Model: (ResNet8) | Acc: 85.24%
Round 9 | Client 14 | Model: (ResNet18) | Acc: 85.81%
Round 9 | Client 15 | Model: (MobileNetV2) | Acc: 83.61%
Round 9 | Client 16 | Model: (MobileNetV3) | Acc: 75.15%
Round 9 | Client 17 | Model: (LeNet) | Acc: 83.80%
Round 9 | Client 18 | Model: (AlexNet) | Acc: 84.95%
Round 9 | Client 19 | Model: (ShuffleNet) | Acc: 82.06%
Round 9 | Client 20 | Model: (SqueezeNet) | Acc: 81.84%
Round 9 | Client 22 | Model: (MLP) | Acc: 41.01%
Round 9 | Client 23 | Model: (CNN) | Acc: 43.96%
Round 9 | Client 24 | Model: (ResNet8) | Acc: 53.00%
Round 9 | Client 25 | Model: (ResNet18) | Acc: 54.38%
Round 9 | Client 26 | Model: (MobileNetV2) | Acc: 35.47%
Round 9 | Client 27 | Model: (MobileNetV3) | Acc: 41.42%
Round 9 | Client 28 | Model: (LeNet) | Acc: 47.08%
Round 9 | Client 29 | Model: (AlexNet) | Acc: 47.78%
Round 9 | Client 30 | Model: (ShuffleNet) | Acc: 39.47%
Round 9 | Client 31 | Model: (SqueezeNet) | Acc: 31.35%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 10 ---
Round 10 | Client 0 | Model: (MLP) | Acc: 92.48%
Round 10 | Client 1 | Model: (CNN) | Acc: 93.91%
Round 10 | Client 2 | Model: (ResNet8) | Acc: 86.86%
Round 10 | Client 3 | Model: (ResNet18) | Acc: 98.64%
Round 10 | Client 4 | Model: (MobileNetV2) | Acc: 93.90%
Round 10 | Client 5 | Model: (MobileNetV3) | Acc: 82.72%
Round 10 | Client 6 | Model: (LeNet) | Acc: 97.05%
Round 10 | Client 7 | Model: (AlexNet) | Acc: 98.32%
Round 10 | Client 8 | Model: (ShuffleNet) | Acc: 81.74%
Round 10 | Client 9 | Model: (SqueezeNet) | Acc: 94.86%
Round 10 | Client 11 | Model: (MLP) | Acc: 80.04%
Round 10 | Client 12 | Model: (CNN) | Acc: 81.74%
Round 10 | Client 13 | Model: (ResNet8) | Acc: 84.58%
Round 10 | Client 14 | Model: (ResNet18) | Acc: 85.96%
Round 10 | Client 15 | Model: (MobileNetV2) | Acc: 82.59%
Round 10 | Client 16 | Model: (MobileNetV3) | Acc: 75.54%
Round 10 | Client 17 | Model: (LeNet) | Acc: 83.30%
Round 10 | Client 18 | Model: (AlexNet) | Acc: 84.64%
Round 10 | Client 19 | Model: (ShuffleNet) | Acc: 82.77%
Round 10 | Client 20 | Model: (SqueezeNet) | Acc: 81.76%
Round 10 | Client 22 | Model: (MLP) | Acc: 40.17%
Round 10 | Client 23 | Model: (CNN) | Acc: 52.42%
Round 10 | Client 24 | Model: (ResNet8) | Acc: 57.17%
Round 10 | Client 25 | Model: (ResNet18) | Acc: 50.50%
Round 10 | Client 26 | Model: (MobileNetV2) | Acc: 37.04%
Round 10 | Client 27 | Model: (MobileNetV3) | Acc: 44.10%
Round 10 | Client 28 | Model: (LeNet) | Acc: 47.30%
Round 10 | Client 29 | Model: (AlexNet) | Acc: 49.95%
Round 10 | Client 30 | Model: (ShuffleNet) | Acc: 37.50%
Round 10 | Client 31 | Model: (SqueezeNet) | Acc: 30.45%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 11 ---
Round 11 | Client 0 | Model: (MLP) | Acc: 94.44%
Round 11 | Client 1 | Model: (CNN) | Acc: 89.48%
Round 11 | Client 2 | Model: (ResNet8) | Acc: 95.70%
Round 11 | Client 3 | Model: (ResNet18) | Acc: 97.29%
Round 11 | Client 4 | Model: (MobileNetV2) | Acc: 93.68%
Round 11 | Client 5 | Model: (MobileNetV3) | Acc: 83.39%
Round 11 | Client 6 | Model: (LeNet) | Acc: 97.37%
Round 11 | Client 7 | Model: (AlexNet) | Acc: 97.16%
Round 11 | Client 8 | Model: (ShuffleNet) | Acc: 63.25%
Round 11 | Client 9 | Model: (SqueezeNet) | Acc: 94.32%
Round 11 | Client 11 | Model: (MLP) | Acc: 81.04%
Round 11 | Client 12 | Model: (CNN) | Acc: 83.55%
Round 11 | Client 13 | Model: (ResNet8) | Acc: 84.72%
Round 11 | Client 14 | Model: (ResNet18) | Acc: 84.91%
Round 11 | Client 15 | Model: (MobileNetV2) | Acc: 83.64%
Round 11 | Client 16 | Model: (MobileNetV3) | Acc: 69.13%
Round 11 | Client 17 | Model: (LeNet) | Acc: 84.10%
Round 11 | Client 18 | Model: (AlexNet) | Acc: 84.30%
Round 11 | Client 19 | Model: (ShuffleNet) | Acc: 82.80%
Round 11 | Client 20 | Model: (SqueezeNet) | Acc: 82.07%
Round 11 | Client 22 | Model: (MLP) | Acc: 40.41%
Round 11 | Client 23 | Model: (CNN) | Acc: 54.29%
Round 11 | Client 24 | Model: (ResNet8) | Acc: 56.42%
Round 11 | Client 25 | Model: (ResNet18) | Acc: 49.61%
Round 11 | Client 26 | Model: (MobileNetV2) | Acc: 36.52%
Round 11 | Client 27 | Model: (MobileNetV3) | Acc: 43.45%
Round 11 | Client 28 | Model: (LeNet) | Acc: 49.06%
Round 11 | Client 29 | Model: (AlexNet) | Acc: 49.62%
Round 11 | Client 30 | Model: (ShuffleNet) | Acc: 37.83%
Round 11 | Client 31 | Model: (SqueezeNet) | Acc: 33.03%
[Server] Aggregating by Dataset Name ...
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 12 ---
