Epoch,Accuracy
0,1.2
1,67.11
2,67.92
3,67.81
4,68.0
5,68.02
6,68.32
7,68.25
8,68.64
9,68.62
10,68.52
11,68.5
12,68.85
13,68.92
14,68.72
15,68.77
16,68.89
17,68.86
18,68.99
19,68.95
20,69.12
21,69.04
22,69.31
23,68.86
24,68.84
25,69.19
26,69.39
27,69.13
28,69.23
29,69.14
30,69.03
