Round,Accuracy
1,75.95
2,76.72
3,75.4
4,80.36
5,76.08
6,82.06
7,80.24
8,78.13
9,80.3
10,80.23
11,77.67
12,79.47
13,80.51
14,77.99
15,78.46
16,80.94
17,81.36
18,79.27
19,82.82
20,78.36
21,77.46
22,82.5
23,81.27
24,81.55
25,80.65
26,80.0
27,81.18
28,82.3
29,81.57
30,78.79
