Round,Accuracy
1,95.89
2,96.92
3,98.09
4,98.5
5,98.69
6,98.14
7,98.28
8,98.93
9,98.85
10,98.57
11,98.45
12,98.8
13,98.96
14,98.86
15,98.81
16,98.92
17,98.77
18,98.6
19,98.93
20,98.81
21,98.48
22,99.21
23,99.33
24,99.29
25,99.31
26,99.02
27,99.22
28,99.13
29,99.07
30,98.43
