Round,Accuracy
1,73.84
2,75.77
3,74.68
4,79.16
5,75.68
6,81.07
7,79.85
8,78.26
9,80.22
10,80.38
11,78.14
12,79.79
13,80.84
14,78.72
15,78.94
16,81.44
17,81.68
18,80.07
19,83.22
20,79.46
21,78.7
22,83.05
23,81.88
24,82.29
25,81.5
26,81.04
27,82.0
28,82.97
29,82.51
30,79.87
