Round,Accuracy
1,27.27
2,43.52
3,42.93
4,45.86
5,48.04
6,52.46
7,56.88
8,59.12
9,60.59
10,64.03
11,63.36
12,64.56
13,66.55
14,67.14
15,64.59
16,69.84
17,68.29
18,70.85
19,72.18
20,72.89
21,73.33
22,73.29
23,71.56
24,73.88
25,73.57
26,75.16
27,74.23
28,74.58
29,76.9
30,73.88
