Epoch,Accuracy
1,8.42
2,9.74
3,9.790000000000001
4,10.32
5,8.94
6,8.92
7,8.92
8,8.92
9,8.92
10,3.8600000000000003
11,9.6
12,13.8
13,10.32
14,10.32
15,10.33
16,8.95
17,8.92
18,8.92
19,8.92
20,8.92
21,8.92
22,8.92
23,8.92
24,8.92
25,8.92
26,8.92
27,8.92
28,8.92
29,8.92
30,8.92
31,8.92
32,8.92
33,8.92
34,8.92
35,8.92
36,8.92
37,8.92
38,8.92
39,8.92
40,8.92
41,8.959999999999999
42,10.6
43,11.49
44,12.139999999999999
45,9.66
46,10.86
47,8.98
48,8.95
49,9.21
50,9.379999999999999
51,11.42
52,11.65
53,11.52
54,18.15
55,18.92
56,18.86
57,18.73
58,19.040000000000003
59,14.95
60,11.4
61,8.97
62,8.92
63,8.92
64,8.92
65,12.280000000000001
66,11.790000000000001
67,9.229999999999999
68,8.92
69,8.92
70,8.92
71,8.92
72,8.92
73,8.92
74,8.92
75,8.92
76,9.379999999999999
77,11.44
78,12.08
79,15.190000000000001
80,16.91
81,15.959999999999999
82,14.64
83,10.65
84,8.92
85,8.92
86,8.92
87,8.92
88,8.92
89,9.139999999999999
90,11.86
91,13.5
92,16.78
93,18.33
94,18.54
95,17.23
96,15.89
97,10.7
98,9.379999999999999
99,8.92
100,8.92
101,8.92
102,8.92
103,8.92
104,8.92
105,8.92
106,8.92
107,9.22
108,14.45
109,18.48
110,20.51
111,19.46
112,19.11
113,18.82
114,18.68
115,17.04
116,14.469999999999999
117,10.31
118,8.92
119,8.92
120,8.92
