Epoch,Accuracy
1,9.74
2,9.74
3,9.74
4,9.74
5,9.74
6,10.39
7,9.75
8,9.87
9,9.77
10,9.82
11,9.74
12,9.77
13,9.74
14,9.85
15,9.74
16,10.100000000000001
17,9.74
18,9.9
19,9.74
20,9.74
21,9.74
22,9.74
23,9.76
24,9.74
25,10.17
26,9.74
27,9.74
28,11.48
29,9.74
30,11.23
31,10.57
32,9.74
33,9.74
34,9.74
35,11.33
36,10.33
37,13.600000000000001
38,10.38
39,9.75
40,9.74
41,9.08
42,9.74
43,9.74
44,9.81
45,9.74
46,10.24
47,9.59
48,21.41
49,9.790000000000001
50,9.74
51,14.719999999999999
52,9.81
53,9.74
54,9.719999999999999
55,9.29
56,15.229999999999999
57,9.76
58,15.72
59,20.36
60,12.18
61,9.74
62,9.74
63,17.36
64,20.06
65,9.74
66,10.02
67,20.02
68,9.74
69,9.74
70,22.73
71,22.79
72,14.399999999999999
73,10.27
74,9.55
75,9.78
76,10.93
77,14.85
78,14.34
79,14.69
80,9.85
81,9.24
82,12.1
83,11.690000000000001
84,14.31
85,17.57
86,12.770000000000001
87,13.68
88,19.470000000000002
89,9.74
90,9.74
91,9.74
92,17.740000000000002
93,9.74
94,11.32
95,9.94
96,10.73
97,14.799999999999999
98,9.74
99,9.49
100,9.74
101,9.74
102,15.53
103,10.38
104,10.08
105,9.93
106,9.74
107,11.95
108,11.200000000000001
109,10.63
110,17.52
111,9.77
112,17.75
113,14.11
114,9.74
115,12.02
116,12.09
117,10.209999999999999
118,11.85
119,14.27
120,9.76
