Epoch,Accuracy
1,10.08
2,12.3
3,11.57
4,9.41
5,15.120000000000001
6,15.6
7,15.68
8,13.320000000000002
9,13.22
10,12.04
11,12.370000000000001
12,16.39
13,16.64
14,15.340000000000002
15,19.2
16,16.650000000000002
17,17.93
18,15.55
19,17.54
20,13.77
21,16.31
22,11.83
23,13.56
24,19.89
25,18.43
26,22.689999999999998
27,16.520000000000003
28,22.05
29,14.879999999999999
30,19.759999999999998
31,21.14
32,20.86
33,22.81
34,16.400000000000002
35,15.5
36,20.71
37,22.009999999999998
38,16.36
39,17.630000000000003
40,24.3
41,15.540000000000001
42,19.93
43,22.759999999999998
44,20.82
45,21.029999999999998
46,23.25
47,21.04
48,23.06
49,25.4
50,21.01
51,25.27
52,18.39
53,19.75
54,20.84
55,13.600000000000001
56,22.43
57,21.43
58,22.31
59,18.63
60,20.979999999999997
61,20.27
62,22.06
63,16.82
64,20.94
65,18.490000000000002
66,17.28
67,16.3
68,17.01
69,14.680000000000001
70,20.52
71,17.31
72,15.93
73,16.45
74,19.55
75,19.71
76,19.64
77,17.75
78,16.919999999999998
79,14.95
80,13.52
81,19.74
82,19.91
83,16.509999999999998
84,19.220000000000002
85,18.88
86,15.989999999999998
87,18.25
88,20.77
89,15.9
90,22.35
91,18.360000000000003
92,14.860000000000001
93,16.81
94,21.12
95,22.75
96,17.8
97,19.73
98,25.619999999999997
99,19.82
100,16.509999999999998
101,18.59
102,13.03
103,21.2
104,20.09
105,19.82
106,16.33
107,17.549999999999997
108,23.0
109,12.740000000000002
110,26.96
111,21.67
112,24.12
113,16.46
114,20.87
115,21.4
116,22.5
117,22.5
118,22.16
119,22.18
120,23.0
