Round,Accuracy
1,0.82
2,12.82
3,18.21
4,22.78
5,24.98
6,30.81
7,30.99
8,34.84
9,36.9
10,35.58
11,35.1
12,39.38
13,38.93
14,43.81
15,42.59
16,47.1
17,46.23
18,49.26
19,49.33
20,50.43
21,47.24
22,50.41
23,51.02
24,54.01
25,51.14
26,53.66
27,51.86
28,53.67
29,55.34
30,54.35
