Round,Accuracy
1,0.0
2,6.63
3,81.26
4,81.12
5,85.57
6,89.39
7,89.55
8,91.14
9,91.49
10,88.03
11,94.49
12,93.32
13,93.95
14,91.29
15,94.35
16,94.37
17,94.39
18,94.81
19,94.35
20,95.6
21,94.99
22,93.88
23,95.51
24,95.59
25,94.83
26,95.01
27,94.13
28,95.25
29,95.65
30,95.69
