Round,Accuracy
1,0.84
2,27.32
3,41.42
4,54.41
5,49.59
6,52.9
7,47.88
8,48.58
9,42.35
10,30.29
11,48.74
12,43.36
13,23.05
14,18.76
15,35.94
16,37.07
17,21.98
18,20.0
19,15.33
20,18.66
21,22.68
22,13.67
23,10.52
24,16.01
25,11.57
26,2.34
27,5.42
28,6.67
29,15.76
30,8.9
