Round,Accuracy
1,0.77
2,24.74
3,42.64
4,54.05
5,50.43
6,53.95
7,49.7
8,50.69
9,45.55
10,34.91
11,51.1
12,46.74
13,29.42
14,25.92
15,40.72
16,42.01
17,29.07
18,27.63
19,23.62
20,26.64
21,29.79
22,22.25
23,19.72
24,24.64
25,20.58
26,12.91
27,15.34
28,16.62
29,24.53
30,18.61
