Time: 2026-04-29 06:15:03
Log Dir: /home/unshun/multi-FL/logs/2026-04-26_09-57-48/Ours_GeFL/new_client_2026-04-29_06-15-03/our_finetune_global_super_dataset
================================================================================
============================== New Client: our_finetune_global ==============================
  Target Model: logs/2026-04-26_09-57-48/Ours_GeFL/server_checkpoints.pth
  Dataset Mode: super
  Output Dir:   /home/unshun/multi-FL/logs/2026-04-26_09-57-48/Ours_GeFL/new_client_2026-04-29_06-15-03/our_finetune_global_super_dataset
================================================================================
[Init] Server Global Model parameters from: logs/2026-04-26_09-57-48/Ours_GeFL/server_global_model.pth

====================================================================================================
--- [Super Dataset] Mode ---
====================================================================================================

==================================================
[ResNet18] Training on Super Dataset...
==================================================
    Epoch 0 | Acc: 32.18%
    Epoch 1/30 | CE Loss: 3.4198 | Acc: 64.84%
    Epoch 2/30 | CE Loss: 1.1478 | Acc: 66.50%
    Epoch 3/30 | CE Loss: 0.8125 | Acc: 69.31%
    Epoch 4/30 | CE Loss: 0.6416 | Acc: 70.67%
    Epoch 5/30 | CE Loss: 0.5366 | Acc: 71.26%
    Epoch 6/30 | CE Loss: 0.4502 | Acc: 71.69%
    Epoch 7/30 | CE Loss: 0.3899 | Acc: 69.72%
    Epoch 8/30 | CE Loss: 0.3246 | Acc: 68.47%
    Epoch 9/30 | CE Loss: 0.2770 | Acc: 68.93%
    Epoch 10/30 | CE Loss: 0.2282 | Acc: 67.62%
    Epoch 11/30 | CE Loss: 0.1832 | Acc: 70.04%
    Epoch 12/30 | CE Loss: 0.1502 | Acc: 71.49%
    Epoch 13/30 | CE Loss: 0.1272 | Acc: 72.36%
    Epoch 14/30 | CE Loss: 0.1048 | Acc: 69.98%
    Epoch 15/30 | CE Loss: 0.0839 | Acc: 70.54%
    Epoch 16/30 | CE Loss: 0.0564 | Acc: 69.69%
    Epoch 17/30 | CE Loss: 0.0449 | Acc: 68.46%
    Epoch 18/30 | CE Loss: 0.0377 | Acc: 71.03%
    Epoch 19/30 | CE Loss: 0.0301 | Acc: 71.37%
    Epoch 20/30 | CE Loss: 0.0264 | Acc: 70.93%
    Epoch 21/30 | CE Loss: 0.0213 | Acc: 69.44%
    Epoch 22/30 | CE Loss: 0.0220 | Acc: 69.44%
    Epoch 23/30 | CE Loss: 0.0372 | Acc: 72.67%
    Epoch 24/30 | CE Loss: 0.0305 | Acc: 67.56%
    Epoch 25/30 | CE Loss: 0.0337 | Acc: 71.27%
    Epoch 26/30 | CE Loss: 0.0258 | Acc: 71.89%
    Epoch 27/30 | CE Loss: 0.0217 | Acc: 71.16%
    Epoch 28/30 | CE Loss: 0.0180 | Acc: 68.19%
    Epoch 29/30 | CE Loss: 0.0156 | Acc: 70.97%
    Epoch 30/30 | CE Loss: 0.0232 | Acc: 70.48%
Accuracy history saved to /home/unshun/multi-FL/logs/2026-04-26_09-57-48/Ours_GeFL/new_client_2026-04-29_06-15-03/our_finetune_global_super_dataset/SuperDataset_newclient_history.csv

============================== Finished. Total Time: 0:14:23 ==============================
