Round,Accuracy
1,24.51
2,35.25
3,38.12
4,43.32
5,42.69
6,45.41
7,48.07
8,51.75
9,50.2
10,54.71
11,54.24
12,56.22
13,52.67
14,58.09
15,57.15
16,58.65
17,59.9
18,57.71
19,59.02
20,58.86
21,60.7
22,58.67
23,61.53
24,61.6
25,62.26
26,62.43
27,62.57
28,62.82
29,64.14
30,63.7
