Round,Dataset,Local_Class,Accuracy
5,EMNIST,4,93.42
5,EMNIST,5,90.57
5,EMNIST,6,89.9
5,EMNIST,7,92.4
5,EMNIST,8,97.62
5,EMNIST,9,83.13
5,EMNIST,10,82.4
5,EMNIST,11,81.69
5,EMNIST,12,72.99
5,EMNIST,13,85.47
5,EMNIST,14,92.38
5,EMNIST,15,80.0
5,EMNIST,16,87.71
5,EMNIST,17,93.04
5,EMNIST,18,10.1
5,EMNIST,19,78.77
5,EMNIST,20,48.28
5,EMNIST,21,92.27
5,EMNIST,22,6.96
5,EMNIST,23,80.8
5,EMNIST,24,9.82
5,EMNIST,25,88.98
5,EMNIST,26,95.74
5,EMNIST,27,91.85
5,EMNIST,28,47.21
5,EMNIST,29,88.63
5,EMNIST,30,66.43
5,EMNIST,31,26.24
5,EMNIST,32,81.45
5,EMNIST,33,85.24
5,EMNIST,34,57.85
5,EMNIST,35,70.38
5,EMNIST,36,76.72
5,EMNIST,37,86.98
5,EMNIST,38,19.08
5,EMNIST,39,98.04
5,EMNIST,40,92.88
5,EMNIST,41,21.98
5,EMNIST,42,55.22
5,EMNIST,43,88.33
5,EMNIST,44,65.81
5,EMNIST,45,72.32
5,EMNIST,46,83.96
5,EMNIST,47,29.54
5,EMNIST,48,96.68
5,EMNIST,49,78.51
5,EMNIST,50,38.68
5,EMNIST,51,23.28
5,EMNIST,52,31.09
5,EMNIST,53,91.71
5,EMNIST,54,35.93
5,EMNIST,55,78.49
5,EMNIST,56,51.48
5,EMNIST,57,74.18
5,EMNIST,58,65.41
5,EMNIST,59,34.35
5,EMNIST,60,46.97
5,EMNIST,61,58.29
5,CIFAR10,0,5.71
5,CIFAR10,1,61.32
5,CIFAR10,2,23.08
5,CIFAR10,3,45.16
5,CIFAR10,4,19.56
5,CIFAR10,5,29.89
5,CIFAR10,6,62.86
5,CIFAR10,7,48.13
5,CIFAR10,8,87.58
5,CIFAR10,9,43.63
6,MNIST,0,92.93
6,MNIST,1,96.51
6,MNIST,2,96.38
6,MNIST,3,97.28
6,MNIST,4,88.47
6,MNIST,5,93.46
6,MNIST,6,89.44
6,MNIST,7,97.54
6,MNIST,8,98.19
6,MNIST,9,96.19
6,EMNIST,0,30.53
6,EMNIST,1,27.84
6,EMNIST,2,89.71
6,EMNIST,3,96.83
6,EMNIST,4,79.12
6,EMNIST,5,85.57
6,EMNIST,6,75.61
6,EMNIST,7,98.73
6,EMNIST,8,92.54
6,EMNIST,9,79.63
6,EMNIST,10,95.34
6,EMNIST,11,76.1
6,EMNIST,12,39.72
6,EMNIST,13,68.83
6,EMNIST,14,82.56
6,EMNIST,15,26.56
6,EMNIST,16,89.68
6,EMNIST,17,95.36
6,EMNIST,18,52.52
6,EMNIST,19,69.3
6,EMNIST,20,71.84
6,EMNIST,21,86.57
6,EMNIST,22,75.04
6,EMNIST,23,86.9
6,EMNIST,24,8.55
6,EMNIST,25,51.81
6,EMNIST,26,93.09
6,EMNIST,27,97.28
6,EMNIST,28,31.97
6,EMNIST,29,89.32
6,EMNIST,30,53.02
6,EMNIST,31,67.96
6,EMNIST,32,67.26
6,EMNIST,33,57.0
6,EMNIST,34,63.36
6,EMNIST,35,42.65
6,EMNIST,36,86.82
6,EMNIST,37,84.92
6,EMNIST,38,68.19
6,EMNIST,39,95.03
6,EMNIST,40,28.44
6,EMNIST,41,90.11
6,EMNIST,42,58.4
6,EMNIST,43,90.19
6,EMNIST,44,47.56
6,EMNIST,45,77.85
6,EMNIST,46,66.04
6,EMNIST,47,49.28
6,EMNIST,48,43.36
6,EMNIST,49,84.7
6,EMNIST,50,73.58
6,EMNIST,51,68.66
6,EMNIST,52,51.74
6,EMNIST,53,88.15
6,EMNIST,54,63.07
6,EMNIST,55,86.28
6,EMNIST,56,42.14
6,EMNIST,57,36.62
6,EMNIST,58,25.88
6,EMNIST,59,82.71
6,EMNIST,60,48.99
6,EMNIST,61,75.61
6,CIFAR10,0,48.79
6,CIFAR10,1,73.74
6,CIFAR10,2,40.88
6,CIFAR10,3,37.58
6,CIFAR10,4,6.26
6,CIFAR10,5,39.78
6,CIFAR10,6,43.41
6,CIFAR10,7,63.3
6,CIFAR10,8,50.0
6,CIFAR10,9,50.33
7,MNIST,0,98.88
7,MNIST,1,99.22
7,MNIST,2,97.12
7,MNIST,3,94.23
7,MNIST,4,98.21
7,MNIST,5,95.81
7,MNIST,6,97.93
7,MNIST,7,96.79
7,MNIST,8,92.1
7,MNIST,9,96.62
7,EMNIST,0,53.32
7,EMNIST,1,73.66
7,EMNIST,2,84.2
7,EMNIST,3,96.78
7,EMNIST,4,89.55
7,EMNIST,5,87.24
7,EMNIST,6,93.77
7,EMNIST,7,95.59
7,EMNIST,8,89.26
7,EMNIST,9,78.55
7,EMNIST,10,91.72
7,EMNIST,11,92.71
7,EMNIST,12,66.73
7,EMNIST,13,93.65
7,EMNIST,14,95.09
7,EMNIST,15,70.0
7,EMNIST,16,85.75
7,EMNIST,17,92.83
7,EMNIST,18,34.1
7,EMNIST,19,78.42
7,EMNIST,20,77.01
7,EMNIST,21,94.84
7,EMNIST,22,65.78
7,EMNIST,23,96.01
7,EMNIST,24,66.31
7,EMNIST,25,58.27
7,EMNIST,26,95.21
7,EMNIST,27,91.98
7,EMNIST,28,28.71
7,EMNIST,29,91.14
7,EMNIST,30,43.41
7,EMNIST,31,49.45
7,EMNIST,32,83.63
7,EMNIST,33,79.9
7,EMNIST,34,65.56
7,EMNIST,35,69.91
7,EMNIST,36,88.49
7,EMNIST,37,76.8
7,EMNIST,38,43.0
7,EMNIST,39,92.94
7,EMNIST,40,93.6
7,EMNIST,41,40.11
7,EMNIST,42,65.86
7,EMNIST,43,89.59
7,EMNIST,44,52.19
7,EMNIST,45,80.62
7,EMNIST,46,60.61
7,EMNIST,47,32.93
7,EMNIST,48,51.9
7,EMNIST,49,90.32
7,EMNIST,50,3.54
7,EMNIST,51,76.72
7,EMNIST,52,44.35
7,EMNIST,53,89.24
7,EMNIST,54,67.34
7,EMNIST,55,82.79
7,EMNIST,56,71.75
7,EMNIST,57,66.2
7,EMNIST,58,62.35
7,EMNIST,59,59.58
7,EMNIST,60,56.77
7,EMNIST,61,74.15
7,CIFAR10,0,30.77
7,CIFAR10,1,61.43
7,CIFAR10,2,38.79
7,CIFAR10,3,53.3
7,CIFAR10,4,39.34
7,CIFAR10,5,36.04
7,CIFAR10,6,65.38
7,CIFAR10,7,39.12
7,CIFAR10,8,74.95
7,CIFAR10,9,41.54
8,MNIST,0,94.95
8,MNIST,1,94.09
8,MNIST,2,89.99
8,MNIST,3,98.8
8,MNIST,4,90.26
8,MNIST,5,96.55
8,MNIST,6,96.21
8,MNIST,7,98.61
8,MNIST,8,97.07
8,MNIST,9,96.62
8,EMNIST,0,37.12
8,EMNIST,1,24.81
8,EMNIST,2,72.86
8,EMNIST,3,97.84
8,EMNIST,4,71.34
8,EMNIST,5,88.07
8,EMNIST,6,87.03
8,EMNIST,7,97.38
8,EMNIST,8,86.53
8,EMNIST,9,60.31
8,EMNIST,10,90.06
8,EMNIST,11,89.83
8,EMNIST,12,57.56
8,EMNIST,13,84.34
8,EMNIST,14,97.29
8,EMNIST,15,94.89
8,EMNIST,16,92.63
8,EMNIST,17,96.84
8,EMNIST,18,14.88
8,EMNIST,19,78.6
8,EMNIST,20,64.37
8,EMNIST,21,94.03
8,EMNIST,22,80.89
8,EMNIST,23,97.48
8,EMNIST,24,64.94
8,EMNIST,25,62.28
8,EMNIST,26,92.02
8,EMNIST,27,92.8
8,EMNIST,28,10.38
8,EMNIST,29,93.58
8,EMNIST,30,41.76
8,EMNIST,31,66.71
8,EMNIST,32,77.35
8,EMNIST,33,76.59
8,EMNIST,34,57.85
8,EMNIST,35,68.72
8,EMNIST,36,82.01
8,EMNIST,37,87.37
8,EMNIST,38,46.56
8,EMNIST,39,92.48
8,EMNIST,40,96.85
8,EMNIST,41,7.42
8,EMNIST,42,61.38
8,EMNIST,43,91.67
8,EMNIST,44,90.49
8,EMNIST,45,75.43
8,EMNIST,46,74.53
8,EMNIST,47,43.47
8,EMNIST,48,32.46
8,EMNIST,49,90.79
8,EMNIST,50,23.35
8,EMNIST,51,65.97
8,EMNIST,52,65.22
8,EMNIST,53,94.03
8,EMNIST,54,85.93
8,EMNIST,55,81.34
8,EMNIST,56,74.26
8,EMNIST,57,43.19
8,EMNIST,58,67.29
8,EMNIST,59,60.98
8,EMNIST,60,69.74
8,EMNIST,61,72.68
8,CIFAR10,0,77.8
8,CIFAR10,1,62.64
8,CIFAR10,2,30.0
8,CIFAR10,3,28.57
8,CIFAR10,4,48.57
8,CIFAR10,5,40.55
8,CIFAR10,6,46.7
8,CIFAR10,7,55.16
8,CIFAR10,8,57.8
8,CIFAR10,9,69.67
9,MNIST,0,98.65
9,MNIST,1,98.93
9,MNIST,2,96.06
9,MNIST,3,97.17
9,MNIST,4,91.71
9,MNIST,5,97.41
9,MNIST,6,98.16
9,MNIST,7,96.68
9,MNIST,8,96.28
9,MNIST,9,98.58
9,EMNIST,0,91.66
9,EMNIST,1,46.64
9,EMNIST,2,89.96
9,EMNIST,3,97.99
9,EMNIST,4,80.35
9,EMNIST,5,88.96
9,EMNIST,6,88.34
9,EMNIST,7,95.9
9,EMNIST,8,88.5
9,EMNIST,9,87.87
9,EMNIST,10,86.75
9,EMNIST,11,92.2
9,EMNIST,12,66.35
9,EMNIST,13,89.56
9,EMNIST,14,96.38
9,EMNIST,15,89.54
9,EMNIST,16,92.14
9,EMNIST,17,94.09
9,EMNIST,18,67.19
9,EMNIST,19,75.96
9,EMNIST,20,62.64
9,EMNIST,21,96.88
9,EMNIST,22,71.19
9,EMNIST,23,95.28
9,EMNIST,24,8.41
9,EMNIST,25,68.9
9,EMNIST,26,81.65
9,EMNIST,27,95.38
9,EMNIST,28,34.48
9,EMNIST,29,92.95
9,EMNIST,30,70.16
9,EMNIST,31,49.59
9,EMNIST,32,93.32
9,EMNIST,33,75.57
9,EMNIST,34,80.85
9,EMNIST,35,66.35
9,EMNIST,36,91.51
9,EMNIST,37,87.89
9,EMNIST,38,39.95
9,EMNIST,39,91.63
9,EMNIST,40,93.58
9,EMNIST,41,15.93
9,EMNIST,42,54.1
9,EMNIST,43,93.16
9,EMNIST,44,44.73
9,EMNIST,45,74.74
9,EMNIST,46,71.23
9,EMNIST,47,32.19
9,EMNIST,48,48.58
9,EMNIST,49,87.72
9,EMNIST,50,8.02
9,EMNIST,51,62.69
9,EMNIST,52,49.35
9,EMNIST,53,94.64
9,EMNIST,54,51.51
9,EMNIST,55,87.76
9,EMNIST,56,44.87
9,EMNIST,57,59.86
9,EMNIST,58,12.24
9,EMNIST,59,55.37
9,EMNIST,60,48.7
9,EMNIST,61,53.66
9,CIFAR10,0,58.79
9,CIFAR10,1,42.2
9,CIFAR10,2,40.22
9,CIFAR10,3,61.87
9,CIFAR10,4,41.1
9,CIFAR10,5,25.38
9,CIFAR10,6,52.75
9,CIFAR10,7,59.34
9,CIFAR10,8,55.6
9,CIFAR10,9,64.73
10,MNIST,0,97.19
10,MNIST,1,98.93
10,MNIST,2,95.74
10,MNIST,3,96.63
10,MNIST,4,98.32
10,MNIST,5,98.15
10,MNIST,6,95.52
10,MNIST,7,99.25
10,MNIST,8,93.0
10,MNIST,9,93.9
10,EMNIST,0,36.66
10,EMNIST,1,62.19
10,EMNIST,2,79.31
10,EMNIST,3,94.86
10,EMNIST,4,91.45
10,EMNIST,5,91.4
10,EMNIST,6,85.81
10,EMNIST,7,99.19
10,EMNIST,8,78.15
10,EMNIST,9,70.35
10,EMNIST,10,89.86
10,EMNIST,11,93.22
10,EMNIST,12,82.29
10,EMNIST,13,95.35
10,EMNIST,14,92.25
10,EMNIST,15,78.02
10,EMNIST,16,90.42
10,EMNIST,17,95.78
10,EMNIST,18,54.78
10,EMNIST,19,82.63
10,EMNIST,20,51.44
10,EMNIST,21,95.66
10,EMNIST,22,41.19
10,EMNIST,23,95.28
10,EMNIST,24,18.29
10,EMNIST,25,72.83
10,EMNIST,26,94.15
10,EMNIST,27,91.71
10,EMNIST,28,28.65
10,EMNIST,29,91.97
10,EMNIST,30,51.04
10,EMNIST,31,55.11
10,EMNIST,32,83.08
10,EMNIST,33,53.44
10,EMNIST,34,73.14
10,EMNIST,35,85.31
10,EMNIST,36,85.62
10,EMNIST,37,86.98
10,EMNIST,38,17.56
10,EMNIST,39,94.51
10,EMNIST,40,92.69
10,EMNIST,41,38.74
10,EMNIST,42,57.46
10,EMNIST,43,93.75
10,EMNIST,44,47.3
10,EMNIST,45,75.43
10,EMNIST,46,77.12
10,EMNIST,47,38.74
10,EMNIST,48,77.01
10,EMNIST,49,77.4
10,EMNIST,50,62.26
10,EMNIST,51,63.58
10,EMNIST,52,60.65
10,EMNIST,53,92.89
10,EMNIST,54,60.3
10,EMNIST,55,92.54
10,EMNIST,56,62.41
10,EMNIST,57,50.47
10,EMNIST,58,57.18
10,EMNIST,59,82.01
10,EMNIST,60,45.82
10,EMNIST,61,45.85
10,CIFAR10,0,62.75
10,CIFAR10,1,74.4
10,CIFAR10,2,36.7
10,CIFAR10,3,25.82
10,CIFAR10,4,54.62
10,CIFAR10,5,44.73
10,CIFAR10,6,73.74
10,CIFAR10,7,61.1
10,CIFAR10,8,58.02
10,CIFAR10,9,55.27
11,MNIST,0,97.76
11,MNIST,1,98.74
11,MNIST,2,84.35
11,MNIST,3,99.24
11,MNIST,4,95.97
11,MNIST,5,97.9
11,MNIST,6,96.67
11,MNIST,7,96.68
11,MNIST,8,97.18
11,MNIST,9,95.97
11,EMNIST,0,50.01
11,EMNIST,1,58.54
11,EMNIST,2,67.32
11,EMNIST,3,98.4
11,EMNIST,4,83.15
11,EMNIST,5,91.86
11,EMNIST,6,90.32
11,EMNIST,7,96.74
11,EMNIST,8,92.7
11,EMNIST,9,80.99
11,EMNIST,10,93.79
11,EMNIST,11,92.88
11,EMNIST,12,48.51
11,EMNIST,13,91.26
11,EMNIST,14,92.38
11,EMNIST,15,47.25
11,EMNIST,16,95.09
11,EMNIST,17,92.62
11,EMNIST,18,58.92
11,EMNIST,19,77.37
11,EMNIST,20,90.8
11,EMNIST,21,90.09
11,EMNIST,22,66.89
11,EMNIST,23,94.39
11,EMNIST,24,67.08
11,EMNIST,25,78.19
11,EMNIST,26,94.15
11,EMNIST,27,96.2
11,EMNIST,28,24.76
11,EMNIST,29,93.16
11,EMNIST,30,84.4
11,EMNIST,31,77.49
11,EMNIST,32,76.13
11,EMNIST,33,77.61
11,EMNIST,34,68.73
11,EMNIST,35,19.67
11,EMNIST,36,83.21
11,EMNIST,37,86.34
11,EMNIST,38,64.89
11,EMNIST,39,91.9
11,EMNIST,40,95.97
11,EMNIST,41,77.47
11,EMNIST,42,56.72
11,EMNIST,43,84.76
11,EMNIST,44,58.87
11,EMNIST,45,76.12
11,EMNIST,46,36.08
11,EMNIST,47,20.04
11,EMNIST,48,57.58
11,EMNIST,49,92.82
11,EMNIST,50,10.14
11,EMNIST,51,57.61
11,EMNIST,52,52.83
11,EMNIST,53,88.72
11,EMNIST,54,47.24
11,EMNIST,55,90.28
11,EMNIST,56,22.1
11,EMNIST,57,19.95
11,EMNIST,58,66.12
11,EMNIST,59,63.79
11,EMNIST,60,59.08
11,EMNIST,61,90.24
11,CIFAR10,0,61.32
11,CIFAR10,1,69.56
11,CIFAR10,2,45.38
11,CIFAR10,3,47.58
11,CIFAR10,4,36.48
11,CIFAR10,5,38.46
11,CIFAR10,6,45.93
11,CIFAR10,7,73.19
11,CIFAR10,8,57.69
11,CIFAR10,9,66.81
12,MNIST,0,97.31
12,MNIST,1,99.42
12,MNIST,2,96.7
12,MNIST,3,98.59
12,MNIST,4,95.97
12,MNIST,5,97.16
12,MNIST,6,98.28
12,MNIST,7,96.58
12,MNIST,8,97.97
12,MNIST,9,97.82
12,EMNIST,0,38.42
12,EMNIST,1,85.42
12,EMNIST,2,82.7
12,EMNIST,3,96.81
12,EMNIST,4,87.9
12,EMNIST,5,88.22
12,EMNIST,6,89.9
12,EMNIST,7,97.28
12,EMNIST,8,92.35
12,EMNIST,9,69.09
12,EMNIST,10,93.06
12,EMNIST,11,96.1
12,EMNIST,12,84.5
12,EMNIST,13,91.68
12,EMNIST,14,88.63
12,EMNIST,15,70.08
12,EMNIST,16,93.37
12,EMNIST,17,95.36
12,EMNIST,18,60.37
12,EMNIST,19,81.58
12,EMNIST,20,68.97
12,EMNIST,21,95.52
12,EMNIST,22,40.89
12,EMNIST,23,96.01
12,EMNIST,24,52.37
12,EMNIST,25,70.71
12,EMNIST,26,95.74
12,EMNIST,27,94.84
12,EMNIST,28,41.57
12,EMNIST,29,90.3
12,EMNIST,30,51.1
12,EMNIST,31,26.38
12,EMNIST,32,83.08
12,EMNIST,33,62.6
12,EMNIST,34,61.02
12,EMNIST,35,50.95
12,EMNIST,36,80.94
12,EMNIST,37,86.21
12,EMNIST,38,19.08
12,EMNIST,39,95.1
12,EMNIST,40,92.72
12,EMNIST,41,50.82
12,EMNIST,42,70.9
12,EMNIST,43,89.74
12,EMNIST,44,46.27
12,EMNIST,45,71.28
12,EMNIST,46,65.33
12,EMNIST,47,0.09
12,EMNIST,48,79.86
12,EMNIST,49,82.04
12,EMNIST,50,33.25
12,EMNIST,51,62.69
12,EMNIST,52,44.78
12,EMNIST,53,92.75
12,EMNIST,54,57.29
12,EMNIST,55,79.15
12,EMNIST,56,65.83
12,EMNIST,57,80.05
12,EMNIST,58,60.0
12,EMNIST,59,74.07
12,EMNIST,60,65.42
12,EMNIST,61,83.17
12,CIFAR10,0,66.7
12,CIFAR10,1,79.56
12,CIFAR10,2,56.26
12,CIFAR10,3,22.97
12,CIFAR10,4,41.65
12,CIFAR10,5,54.07
12,CIFAR10,6,67.47
12,CIFAR10,7,54.4
12,CIFAR10,8,54.95
12,CIFAR10,9,64.18
13,MNIST,0,97.31
13,MNIST,1,99.42
13,MNIST,2,97.98
13,MNIST,3,98.26
13,MNIST,4,95.07
13,MNIST,5,90.51
13,MNIST,6,97.01
13,MNIST,7,95.61
13,MNIST,8,97.86
13,MNIST,9,89.22
13,EMNIST,0,54.56
13,EMNIST,1,84.59
13,EMNIST,2,92.45
