Epoch,Accuracy
0,80.67
1,80.89
2,85.44
3,86.44
4,80.78
5,83.44
6,85.11
7,86.44
8,82.56
9,86.0
10,83.44
11,86.11
12,87.44
13,86.67
14,85.89
15,86.0
16,87.67
17,83.33
18,86.11
19,86.44
20,86.67
21,85.67
22,85.56
23,86.67
24,85.67
25,85.78
26,85.89
27,87.11
28,87.56
29,88.67
30,88.22
