Round,Dataset,Local_Class,Accuracy
20,MNIST,0,92.93
20,MNIST,1,98.35
20,MNIST,2,90.63
20,MNIST,3,95.1
20,MNIST,4,93.84
20,MNIST,5,98.52
20,MNIST,6,9.18
20,MNIST,7,86.84
20,MNIST,8,52.37
20,MNIST,9,74.62
20,EMNIST,0,81.12
20,EMNIST,1,98.21
20,EMNIST,2,89.43
20,EMNIST,3,97.2
20,EMNIST,4,90.64
20,EMNIST,5,97.37
20,EMNIST,6,0.04
20,EMNIST,7,94.55
20,EMNIST,8,68.29
20,EMNIST,9,84.35
20,EMNIST,10,39.75
20,EMNIST,11,37.63
20,EMNIST,12,17.46
20,EMNIST,13,55.85
20,EMNIST,14,45.74
20,EMNIST,15,26.18
20,EMNIST,16,62.9
20,EMNIST,17,59.28
20,EMNIST,18,0.48
20,EMNIST,19,38.6
20,EMNIST,20,52.01
20,EMNIST,21,96.2
20,EMNIST,22,78.52
20,EMNIST,23,48.9
20,EMNIST,24,9.13
20,EMNIST,25,77.8
20,EMNIST,26,19.15
20,EMNIST,27,26.49
20,EMNIST,28,8.24
20,EMNIST,29,81.37
20,EMNIST,30,68.41
20,EMNIST,31,46.82
20,EMNIST,32,24.01
20,EMNIST,33,37.66
20,EMNIST,34,8.95
20,EMNIST,35,32.46
20,EMNIST,36,22.07
20,EMNIST,37,43.94
20,EMNIST,38,38.17
20,EMNIST,39,82.55
20,EMNIST,40,49.44
20,EMNIST,41,22.8
20,EMNIST,42,7.46
20,EMNIST,43,42.97
20,EMNIST,44,0.0
20,EMNIST,45,22.49
20,EMNIST,46,25.47
20,EMNIST,47,0.0
20,EMNIST,48,0.95
20,EMNIST,49,50.87
20,EMNIST,50,22.64
20,EMNIST,51,13.43
20,EMNIST,52,0.0
20,EMNIST,53,61.85
20,EMNIST,54,0.0
20,EMNIST,55,52.41
20,EMNIST,56,14.58
20,EMNIST,57,9.15
20,EMNIST,58,32.94
20,EMNIST,59,23.36
20,EMNIST,60,4.9
20,EMNIST,61,22.44
20,CIFAR10,0,42.53
20,CIFAR10,1,62.64
20,CIFAR10,2,43.52
20,CIFAR10,3,3.74
20,CIFAR10,4,0.11
20,CIFAR10,5,38.35
20,CIFAR10,6,0.55
20,CIFAR10,7,30.66
20,CIFAR10,8,25.93
20,CIFAR10,9,40.55
21,MNIST,0,83.95
21,MNIST,1,99.22
21,MNIST,2,97.76
21,MNIST,3,96.84
21,MNIST,4,94.4
21,MNIST,5,93.96
21,MNIST,6,96.9
21,MNIST,7,75.29
21,MNIST,8,94.13
21,MNIST,9,89.76
21,EMNIST,0,83.21
21,EMNIST,1,99.24
21,EMNIST,2,97.45
21,EMNIST,3,96.11
21,EMNIST,4,91.35
21,EMNIST,5,93.43
21,EMNIST,6,86.39
21,EMNIST,7,82.6
21,EMNIST,8,85.73
21,EMNIST,9,93.13
21,EMNIST,10,28.78
21,EMNIST,11,66.1
21,EMNIST,12,17.77
21,EMNIST,13,32.72
21,EMNIST,14,41.34
21,EMNIST,15,7.1
21,EMNIST,16,36.86
21,EMNIST,17,50.0
21,EMNIST,18,0.0
21,EMNIST,19,29.47
21,EMNIST,20,21.84
21,EMNIST,21,34.6
21,EMNIST,22,49.56
21,EMNIST,23,18.8
21,EMNIST,24,5.87
21,EMNIST,25,30.47
21,EMNIST,26,30.32
21,EMNIST,27,53.12
21,EMNIST,28,0.78
21,EMNIST,29,17.79
21,EMNIST,30,80.71
21,EMNIST,31,0.0
21,EMNIST,32,4.5
21,EMNIST,33,32.32
21,EMNIST,34,5.79
21,EMNIST,35,2.13
21,EMNIST,36,7.63
21,EMNIST,37,19.85
21,EMNIST,38,1.02
21,EMNIST,39,53.66
21,EMNIST,40,59.3
21,EMNIST,41,20.6
21,EMNIST,42,15.67
21,EMNIST,43,23.12
21,EMNIST,44,0.0
21,EMNIST,45,1.73
21,EMNIST,46,23.82
21,EMNIST,47,0.0
21,EMNIST,48,3.08
21,EMNIST,49,43.4
21,EMNIST,50,0.47
21,EMNIST,51,3.88
21,EMNIST,52,0.0
21,EMNIST,53,6.87
21,EMNIST,54,3.52
21,EMNIST,55,33.79
21,EMNIST,56,0.23
21,EMNIST,57,42.02
21,EMNIST,58,0.47
21,EMNIST,59,18.22
21,EMNIST,60,15.85
21,EMNIST,61,10.98
21,CIFAR10,0,57.36
21,CIFAR10,1,72.42
21,CIFAR10,2,6.92
21,CIFAR10,3,0.11
21,CIFAR10,4,42.31
21,CIFAR10,5,70.55
21,CIFAR10,6,11.98
21,CIFAR10,7,6.15
21,CIFAR10,8,38.02
21,CIFAR10,9,27.03
