Epoch,Accuracy
0,63.0
1,87.67
2,87.78
3,88.44
4,88.33
5,88.56
6,88.11
7,88.67
8,88.78
9,88.0
10,88.78
11,89.22
12,89.11
13,89.11
14,88.89
15,89.0
16,89.33
17,88.78
18,89.0
19,89.0
20,89.22
21,88.89
22,89.44
23,89.0
24,89.44
25,89.11
26,88.78
27,88.0
28,89.33
29,88.67
30,88.56
