Round,Accuracy
1,58.85
2,67.84
3,70.1
4,61.22
5,73.32
6,73.38
7,72.96
8,74.76
9,73.34
10,75.34
11,76.97
12,74.2
13,77.56
14,76.75
15,74.47
16,75.5
17,75.29
18,72.56
19,79.04
20,74.27
21,73.88
22,76.34
23,77.0
24,76.91
25,78.03
26,77.69
27,77.63
28,78.58
29,75.57
30,77.22
