Round,Accuracy
1,18.97
2,34.65
3,40.56
4,36.97
5,45.49
6,48.19
7,49.25
8,48.74
9,52.81
10,53.15
11,52.48
12,54.49
13,57.1
14,55.02
15,56.03
16,55.23
17,58.04
18,58.11
19,58.44
20,58.64
21,59.56
22,58.03
23,59.33
24,59.12
25,61.07
26,59.93
27,60.43
28,60.96
29,61.6
30,60.03
