Round,Accuracy
1,60.81
2,68.69
3,70.69
4,60.95
5,73.77
6,73.55
7,72.99
8,75.19
9,73.08
10,75.5
11,77.32
12,73.95
13,77.66
14,76.86
15,74.12
16,75.39
17,75.0
18,71.78
19,79.28
20,73.65
21,73.21
22,76.12
23,76.76
24,76.67
25,77.83
26,77.46
27,77.38
28,78.48
29,74.82
30,76.97
