Round,Accuracy
1,76.0
2,91.11
3,92.8
4,88.64
5,95.99
6,96.58
7,96.33
8,95.82
9,96.86
10,95.67
11,97.45
12,96.88
13,96.99
14,97.19
15,96.9
16,97.06
17,95.9
18,96.12
19,96.88
20,97.12
21,95.93
22,97.31
23,97.48
24,97.48
25,97.42
26,98.12
27,97.7
28,97.35
29,98.33
30,97.35
