Epoch,Accuracy
1,10.0
2,10.0
3,10.0
4,10.0
5,10.0
6,10.0
7,10.0
8,10.549999999999999
9,9.99
10,10.58
11,10.14
12,11.3
13,11.67
14,11.25
15,11.129999999999999
16,11.64
17,11.84
18,13.13
19,14.879999999999999
20,13.100000000000001
21,11.200000000000001
22,10.58
23,10.31
24,10.71
25,11.540000000000001
26,10.92
27,10.68
28,12.33
29,11.82
30,12.26
31,10.82
32,10.07
33,10.94
34,12.030000000000001
35,10.530000000000001
36,10.22
37,10.51
38,10.54
39,11.86
40,11.64
41,11.23
42,11.63
43,10.74
44,10.38
45,10.23
46,10.18
47,10.47
48,10.76
49,11.35
50,10.870000000000001
51,10.77
52,11.53
53,11.57
54,11.39
55,12.44
56,13.05
57,12.85
58,11.4
59,10.18
60,10.34
61,10.54
62,10.56
63,10.99
64,12.139999999999999
65,11.91
66,10.71
67,10.85
68,10.39
69,10.530000000000001
70,10.549999999999999
71,10.48
72,9.610000000000001
73,10.15
74,11.81
75,13.919999999999998
76,13.100000000000001
77,10.99
78,10.18
79,9.99
80,9.719999999999999
81,9.84
82,9.879999999999999
83,9.719999999999999
84,9.700000000000001
85,10.61
86,10.11
87,10.0
88,10.0
89,10.01
90,10.63
91,11.55
92,10.66
93,10.42
94,11.690000000000001
95,13.81
96,12.43
97,11.98
98,10.67
99,10.08
100,10.02
101,10.02
102,10.05
103,10.27
104,11.51
105,14.149999999999999
106,12.57
107,10.459999999999999
108,10.79
109,13.04
110,11.27
111,10.13
112,10.03
113,10.0
114,10.0
115,10.0
116,10.05
117,10.18
118,10.290000000000001
119,10.48
120,10.99
