Epoch,Accuracy
1,9.74
2,9.74
3,9.74
4,9.74
5,9.8
6,9.8
7,9.8
8,8.84
9,9.74
10,9.74
11,9.74
12,9.74
13,9.74
14,9.71
15,9.07
16,9.8
17,9.8
18,9.8
19,9.8
20,9.8
21,9.8
22,9.8
23,9.51
24,9.8
25,9.629999999999999
26,9.59
27,7.53
28,7.04
29,5.779999999999999
30,5.36
31,6.9
32,9.16
33,8.9
34,8.83
35,2.8400000000000003
36,8.04
37,2.9499999999999997
38,4.4799999999999995
39,4.09
40,12.33
41,5.63
42,14.46
43,12.55
44,17.7
45,9.83
46,16.86
47,7.380000000000001
48,7.580000000000001
49,7.26
50,6.97
51,15.459999999999999
52,10.86
53,7.6899999999999995
54,15.010000000000002
55,16.11
56,16.04
57,15.509999999999998
58,16.220000000000002
59,14.87
60,11.97
61,12.46
62,15.21
63,6.5600000000000005
64,18.8
65,13.87
66,14.85
67,12.06
68,16.53
69,17.01
70,16.38
71,16.259999999999998
72,16.939999999999998
73,16.13
74,17.07
75,15.06
76,17.71
77,9.71
78,9.91
79,9.34
80,9.84
81,9.83
82,9.89
83,10.65
84,12.44
85,15.540000000000001
86,15.18
87,16.8
88,17.88
89,15.559999999999999
90,13.819999999999999
91,10.79
92,12.64
93,18.04
94,21.08
95,13.780000000000001
96,14.75
97,22.43
98,28.93
99,30.86
100,28.76
101,23.66
102,23.04
103,18.8
104,18.52
105,19.759999999999998
106,25.11
107,28.46
108,28.15
109,26.540000000000003
110,21.38
111,27.07
112,29.34
113,31.180000000000003
114,31.7
115,30.85
116,28.449999999999996
117,29.82
118,24.88
119,29.75
120,29.14
