Round,Accuracy
25,76.21
26,90.05
27,92.68
28,91.75
29,91.6
30,92.66
31,91.45
32,92.14
33,88.85
34,93.03
35,90.03
36,93.01
37,94.84
38,91.85
39,94.81
40,93.56
41,89.3
42,94.06
43,94.36
44,94.78
45,95.09
46,93.1
47,93.9
48,95.03
49,94.01
50,92.45
