Round,Accuracy
25,15.18
26,33.55
27,11.38
28,21.31
29,25.77
30,22.81
31,17.87
32,32.07
33,11.36
34,19.51
35,11.09
36,18.35
37,20.03
38,16.51
39,20.59
40,16.62
41,20.59
42,16.96
43,14.81
44,13.84
45,18.09
46,14.98
47,21.93
48,16.87
49,23.44
50,13.96
