Round,Accuracy
25,38.00
26,50.99
27,43.34
28,46.91
29,49.87
30,49.11
31,46.86
32,53.09
33,44.46
34,49.38
35,45.51
36,49.97
37,50.77
38,48.89
39,51.80
40,49.29
41,48.67
42,50.35
43,49.42
44,49.26
45,51.26
46,50.15
47,52.79
48,51.28
49,53.84
50,49.46
