Round,Accuracy
10,23.31
11,28.76
12,31.26
13,29.59
14,34.43
15,33.56
16,30.34
17,34.02
18,34.93
19,34.68
20,32.82
21,31.43
22,34.13
23,33.36
24,38.05
25,38.35
26,38.8
27,36.93
28,37.84
29,38.11
30,40.6
31,42.35
32,41.69
33,38.76
34,40.37
35,41.25
36,42.35
37,42.21
38,42.21
39,42.53
40,44.21
41,43.96
