Round,Accuracy
1,72.44
2,65.5
3,71.17
4,76.18
5,74.45
6,77.79
7,77.14
8,77.33
9,79.27
10,78.13
11,77.5
12,78.19
13,80.62
14,78.72
15,79.64
16,77.49
17,80.42
18,78.36
19,80.59
20,80.26
21,80.31
22,80.74
23,80.66
24,79.09
25,82.78
26,78.99
27,80.77
28,80.65
29,82.0
30,80.97
