Round,Accuracy
1,74.08
2,66.32
3,71.62
4,76.89
5,74.79
6,78.37
7,77.26
8,77.25
9,79.5
10,77.99
11,77.18
12,77.65
13,80.33
14,78.48
15,79.53
16,76.64
17,80.26
18,77.51
19,80.05
20,79.67
21,79.68
22,79.93
23,79.94
24,77.99
25,82.33
26,77.79
27,79.81
28,79.84
29,81.21
30,80.39
