Epoch,Accuracy
1,9.74
2,11.35
3,9.74
4,9.74
5,9.8
6,9.74
7,9.74
8,9.74
9,9.74
10,9.74
11,9.74
12,9.74
13,9.74
14,9.74
15,9.74
16,9.74
17,9.74
18,9.74
19,9.74
20,9.74
21,9.74
22,9.74
23,9.74
24,9.74
25,9.74
26,9.74
27,10.299999999999999
28,8.92
29,9.74
30,9.74
31,9.74
32,9.74
33,9.74
34,9.74
35,9.74
36,9.74
37,9.74
38,9.74
39,8.81
40,10.35
41,8.92
42,8.93
43,9.719999999999999
44,9.74
45,9.74
46,9.74
47,9.74
48,9.74
49,9.74
50,9.74
51,9.74
52,9.74
53,9.74
54,9.74
55,9.73
56,9.75
57,9.85
58,9.74
59,9.74
60,9.74
61,9.74
62,9.74
63,9.74
64,9.74
65,9.74
66,9.74
67,9.74
68,9.74
69,9.74
70,9.74
71,9.89
72,9.31
73,8.97
74,9.950000000000001
75,11.18
76,10.51
77,11.44
78,10.0
79,9.74
80,9.75
81,10.07
82,10.89
83,11.97
84,14.52
85,14.57
86,10.42
87,10.68
88,9.83
89,9.82
90,9.75
91,10.14
92,8.790000000000001
93,8.61
94,9.76
95,9.76
96,9.77
97,9.87
98,9.790000000000001
99,9.93
100,9.04
101,8.57
102,8.57
103,9.139999999999999
104,10.97
105,10.100000000000001
106,10.040000000000001
107,10.37
108,10.86
109,12.049999999999999
110,11.39
111,10.84
112,9.49
113,9.43
114,10.16
115,9.87
116,10.27
117,11.87
118,12.389999999999999
119,11.129999999999999
120,11.81
