Epoch,Accuracy
1,4.888113270806289
2,4.888113270806289
3,4.888113270806289
4,4.842550484426984
5,5.0454338350971
6,5.127102980493969
7,4.888113270806289
8,4.888113270806289
9,4.888113270806289
10,4.842550484426984
11,4.842550484426984
12,4.842550484426984
13,4.842550484426984
14,4.842550484426984
15,4.842550484426984
16,4.497820723330726
17,4.888113270806289
18,4.888113270806289
19,4.888113270806289
20,6.959070863027948
21,7.27371199160957
22,6.637552332728696
23,6.478512418008477
24,6.368473990526378
25,6.629815255796361
26,6.1698890159297815
27,5.121085253991042
28,7.915029701778669
29,6.539549358252453
30,2.248050686450659
31,2.682186669876121
32,4.4677320908160905
33,8.276952967169002
34,7.427593855041565
35,6.345262759729374
36,5.300757373864154
37,5.110769151414596
38,5.792491596674776
39,6.171608366359189
40,5.95926858832733
41,9.099662147640622
42,9.157260387025781
43,9.61030922517473
44,10.119236952279428
45,10.088288644550088
46,9.789121669833136
47,9.315440626531297
48,9.608589874745322
49,9.977390541853289
50,9.638678507259957
51,9.773647515968467
52,7.448226060194458
53,8.069771240425368
54,8.968131839790928
55,9.491674045545592
56,10.19488837117337
57,10.056480661606045
58,10.023813003447298
59,12.2813201172597
60,9.79427972112136
61,9.578501242230686
62,9.813192575844845
63,9.759892712533205
64,9.6257833790394
65,10.013496900870852
66,7.396645547312225
67,7.356240812221143
68,7.66744323994395
69,8.587295719677106
70,12.95616516080225
71,13.539024956371481
72,13.519252426433292
73,13.866561213173664
74,13.695485845447589
75,13.62241345219776
76,13.948230358570532
77,13.57341196495964
78,10.935928406248118
79,9.92237132811224
80,9.299106797451923
81,9.365301788984121
82,10.543056833128444
83,11.92541457837229
84,13.869140238817776
85,12.776493040929138
86,11.445715808567524
87,10.323839653378954
88,14.519914376348616
89,15.609122873378437
90,14.35227770948136
91,13.29487719539558
92,12.431763279832879
93,10.718430576928037
94,10.47600216638154
95,11.609913774575965
96,9.107399224572957
97,9.602572148242395
98,10.05304196074723
99,9.367880814628233
100,9.586238319163021
101,10.215520576326263
102,10.851680235207137
103,11.744882783284476
104,11.209305124523954
105,10.849101209563026
106,11.189532594585765
107,14.190658769117029
108,13.894930495258892
109,13.851946734523695
110,13.991214119305726
111,14.528511128495655
112,14.71763967573051
113,13.405775298092381
114,15.682195266628268
115,18.00847639761698
116,17.706730397255914
117,12.749843109273318
118,8.511644300783164
119,7.761147838346673
120,7.024406179345444
