Round,Accuracy
1,0.27
2,5.15
3,7.85
4,46.58
5,53.16
6,59.71
7,58.25
8,65.81
9,66.35
10,67.57
11,66.98
12,70.66
13,69.52
14,68.9
15,69.86
16,67.47
17,69.6
18,69.15
19,70.79
20,70.74
21,70.68
22,72.72
23,71.96
24,70.5
25,71.17
26,72.19
27,70.23
28,73.78
29,70.67
30,70.27
