Round,Accuracy
1,0.23
2,5.32
3,9.5
4,45.47
5,51.94
6,58.47
7,57.09
8,64.19
9,65.27
10,66.38
11,65.89
12,69.19
13,68.27
14,67.74
15,68.76
16,66.61
17,68.77
18,68.42
19,69.84
20,70.03
21,69.88
22,71.72
23,71.16
24,69.89
25,70.7
26,71.49
27,69.8
28,72.99
29,70.43
30,70.05
