Round,Accuracy
1,0.0
2,1.86
3,10.87
4,13.43
5,16.0
6,19.29
7,20.04
8,21.86
9,26.89
10,26.23
11,27.19
12,28.02
13,29.16
14,29.89
15,32.14
16,32.25
17,33.85
18,34.21
19,34.34
20,37.09
21,35.48
22,36.69
23,37.85
24,37.85
25,40.21
26,40.14
27,39.25
28,41.84
29,43.29
30,42.3
