Round,Accuracy
1,26.24
2,35.1
3,40.24
4,44.38
5,49.29
6,42.52
7,46.27
8,55.11
9,53.87
10,58.11
11,62.52
12,60.89
13,60.55
14,66.16
15,62.81
16,66.8
17,63.41
18,68.93
19,69.49
20,70.76
21,70.91
22,71.52
23,71.07
24,70.98
25,73.79
26,72.02
27,72.93
28,74.05
29,72.29
30,73.59
