Round,Accuracy
1,96.43
2,97.21
3,95.88
4,96.84
5,98.65
6,98.04
7,97.7
8,98.54
9,97.61
10,98.56
11,98.82
12,98.72
13,97.84
14,99.23
15,98.85
16,98.88
17,94.16
18,99.22
19,98.3
20,99.15
21,98.55
22,98.99
23,99.31
24,99.23
25,99.09
26,98.74
27,99.51
28,99.05
29,99.31
30,99.4
